"Austen","PROTAG.NAME","PROTAG.GENDER","Combination","Combination_Class","Combination_Class2","STORY.ID","Short_Title","Author_Gender","Canonicity","PUB..DATE","GENRE","PREDICATE","AGENT","PATIENT","POSESSOR","AFFECT","COGITATION","SOCIABILITY","POLARITY","COMMUNICATIVENESS","DESCRIPTIVENESS","ABSTRACTION","DISTINCTIVENESS_SKEW","DISTINCTIVENESS_SKEW.woSaid.","DEPTH","CLASS.SIMILARITY","HOMOGENEITY","DISTINCTIVENESS_KL","EMBODIMENT","CLOTHES","MOTION","PHYSICAL","PERCEPTION","VALUATION","CENTRALITY","ENSEMBLE","MENTIONS","POPULATION","SOCIO","COMM","COG_PER","COG_PER_RATIO"
"","Dr. Luther","M","f_M","All","Mixed","Chadwyck_1864_Charles_ChroniclesOfThe","1864_Charles_ChroniclesOfThe","f","non",1864,"vic",0.045833333,0.602083333,0.083333333,0.26875,0.0905,0.0774,0.005045409,0.625,0.097880928,0.010090817,0.542885974,13.9860639,4.19044124,0.869194604,0.852448912,0.765796495,0.993272831,0.020181635,0.002018164,0.036326943,0,0.024217962,0.005045409,1.167981962,5,607.9633814,0.586837241,-0.072354591,0.073662966,0.101617962,3.19597495445736
"","Angie","F","f_F","Female_Female","Female_Female","Chadwyck_1864_Cummins_HauntedHearts1864","1864_Cummins_HauntedHearts1864","f","non",1864,"vic",0.056672761,0.515539305,0.092778793,0.335009141,0.127,0.0708,0.004413063,0.625,0.012797882,0.024713151,0.585613416,5.660811726,5.750120648,0.828684692,0.736113207,0.5734303,1.029148347,0.077228597,0.009708738,0.050308914,0.007943513,0.052956752,0.006178288,1.640648012,2,1618.72725,0.726538263,-0.066386937,-0.04015887,0.123756752,1.33693999964348
"","Irene","F","f_F","Female_Female","Female_Female","Chadwyck_1864_Evans_MacariaorAltars","1864_Evans_MacariaorAltars","f","non",1864,"vic",0.042543663,0.563367667,0.066278549,0.327810121,0.0843,0.0648,0.00436872,0.625,0.008300568,0.012232416,0.593272171,6.551095821,6.644448999,0.846565544,0.620245238,0.537483645,1.244702965,0.110965487,0.014416776,0.070773263,0.007863696,0.066404544,0.008300568,1.932394366,3,1250.425315,0.607592476,-0.06043128,-0.058103976,0.131204544,0.975836834298568
"","Edith","F","f_F","Female_Female","Female_Female","Chadwyck_1864_Holmes_DarknessandDaylight","1864_Holmes_DarknessandDaylight","f","non",1864,"vic",0.138282387,0.555312955,0.151382824,0.155021834,0.1272,0.0971,0.075809786,0.75,0.039283253,0.063404549,0.518952447,13.72543812,15.09677148,0.714153391,0.64847297,0.753763338,0.867301906,0.051688491,0.004824259,0.051688491,0.009648518,0.05720193,0.006202619,1.50820924,3,3130.026863,0.792411864,-0.021290214,-0.017918677,0.15430193,1.69749517192864
"","Milly","F","m_F","All","Mixed","Chadwyck_1864_Le_Fanu_UncleSilasA","1864_Le_Fanu_UncleSilasA","m","non",1864,"vic",0.108433735,0.50334672,0.163319947,0.224899598,0.1748,0.0566,0.003778338,0.125,0.047858942,0.06675063,0.534005038,7.561508965,6.80045034,0.806140981,0.737525957,0.494885632,1.279887046,0.05163728,0.010075567,0.054156171,0.006297229,0.052896725,0.007556675,1.273178808,6,472.4080524,0.614314763,-0.052821662,-0.005037783,0.109496725,1.07000953272627
"","William","M","m_M","All","Male_Male","Chadwyck_1864_Longstreet_MasterWilliamMitten","1864_Longstreet_MasterWilliamMitten","m","non",1864,"vic",0.056818182,0.517045455,0.13510101,0.291035354,0.0938,0.0667,0.006053269,0.125,0.042978208,0.018765133,0.575060533,8.622685786,7.262957758,0.792477008,0.782364397,0.434635527,1.119286136,0.021186441,0.005447942,0.0562954,0.003631961,0.036319613,0.009079903,4.56043956,5,1630.872615,0.982453383,-0.060646731,0.006658595,0.103019613,1.8364733126424
"","Vance","M","m_M","All","Male_Male","Chadwyck_1864_Sargent_PeculiarATale","1864_Sargent_PeculiarATale","m","non",1864,"vic",0.044090056,0.624765478,0.142589118,0.188555347,0.0655,0.0601,0.005499542,0.375,0.093492209,0.010082493,0.593950504,14.48528547,4.668286625,0.922568728,0.876828539,0.712520153,1.182734029,0.040329973,0.014665445,0.052245646,0.003666361,0.069660862,0.005499542,1.106557377,3,584.9631961,0.541632589,-0.054600458,0.023831347,0.129760862,0.862751310771894
"","Penrose","M","m_M","All","Male_Male","Chadwyck_1864_Taylor_JohnGodfreyFortunes","1864_Taylor_JohnGodfreyFortunes","m","non",1864,"vic",0.102189781,0.576642336,0.218978102,0.102189781,0.1429,0.0714,0.019607843,0.125,0.104575163,0.013071895,0.431372549,5.361771638,4.796022333,0.867561793,0.722429782,0.554851217,1.84319298,0.019607843,0,0.039215686,0.013071895,0.013071895,0.006535948,1.108013937,7,161.5953652,0.598501353,-0.051792157,0.091503268,0.084471895,5.46210017751826
"","Kate","F","m_F","All","Mixed","Chadwyck_1864_Thompson_CenteolaandOther","1864_Thompson_CenteolaandOther","m","non",1864,"vic",0.09375,0.4375,0.4375,0.03125,0.1077,0.0462,0.03030303,0.375,0.121212121,0.060606061,0.5,5.509155144,1.633843458,0.907452259,0.666261769,0.38877232,2.201862196,0,0,0.106060606,0.015151515,0.015151515,0.015151515,1.290640394,5,235.0958729,1.358935682,-0.01589697,0.106060606,0.061351515,3.049200030492
"","Lily","F","m_F","All","Mixed","Chadwyck_1864_Trollope_TheSmallHouse","1864_Trollope_TheSmallHouse","m","can",1864,"vic",0.051100956,0.562110511,0.091815538,0.294972995,0.148,0.0856,0.007877117,0.625,0.098070106,0.019298937,0.569515557,16.68868876,5.973875964,0.850880496,0.868428735,0.820099128,1.370694178,0.040173297,0.005907838,0.039385585,0.005120126,0.027176054,0.008270973,1.033230294,3,1044.339516,0.390553297,-0.077722883,0.070894052,0.112776054,3.14983183356936
"","Sylvia","F","f_F","Female_Female","Female_Female","Chadwyck_1865_Alcott_Moods","1865_Alcott_Moods","f","can",1865,"vic",0.034694774,0.531400966,0.108915239,0.324989021,0.1107,0.0941,0.005555556,0,0.013247863,0.013675214,0.588461539,4.596749873,4.670427661,0.898538328,0.704313739,0.601904291,1.118249602,0.093162393,0.007692308,0.053846154,0.011965812,0.078632479,0.005555556,2.36,2,2654.762469,1.18410458,-0.088544444,-0.065384616,0.172732479,1.19670651614583
"","Dora","F","f_F","Female_Female","Female_Female","Chadwyck_1865_Austin_DoraDarlingthe","1865_Austin_DoraDarlingthe","f","non",1865,"vic",0.054545455,0.500606061,0.16,0.284848485,0.0803,0.0672,0.003569304,0.125,0.069601428,0.0148721,0.568709102,11.30979267,6.890744967,0.825803267,0.858149795,0.59742362,1.342156658,0.066627008,0.010113028,0.063057704,0.007138608,0.060083284,0.007138608,4.727011494,2,1967.562137,1.196086405,-0.063630696,0.009518144,0.127283284,1.11844752027868
"","Bella","F","m_F","All","Mixed","Chadwyck_1865_Dickens_OurMutualFriend","1865_Dickens_OurMutualFriend","m","can",1865,"vic",0.086404066,0.555273189,0.250317662,0.108005083,0.0798,0.0586,0.04234122,0.125,0.245330013,0.0373599,0.625155666,15.22033448,8.053235143,0.858040315,0.782273559,0.923530263,1.753936858,0.01618929,0.00249066,0.03985056,0.00996264,0.04358655,0.00249066,1.096437346,2,501.8851522,0.308283263,-0.01625878,0.201743463,0.10218655,1.34445144201594
"","Hugh","M","f_M","All","Mixed","Chadwyck_1865_Holmes_HughWorthington","1865_Holmes_HughWorthington","f","non",1865,"vic",0.047275641,0.576923077,0.104166667,0.271634615,0.0981,0.0916,0.010678871,0.75,0.030129672,0.019832189,0.57208238,6.150061057,5.292227183,0.809127201,0.842792545,0.794217387,1.089221643,0.079328757,0.009916095,0.047673532,0.005339436,0.053012967,0.007246377,1.751285347,2,2248.980737,0.825314032,-0.080921129,-0.022883295,0.144612967,1.72787914322924
"","Philippa","F","f_F","Female_Female","Female_Female","Chadwyck_1865_Stoddard_TwoMenA","1865_Stoddard_TwoMenA","f","non",1865,"vic",0.061788618,0.653658537,0.16097561,0.123577236,0.0936,0.0546,0.0109375,0.375,0.08125,0.0234375,0.5765625,10.26519679,5.095408843,0.821042595,0.8641121,0.803916864,1.269040416,0.0171875,0.0046875,0.0890625,0.0078125,0.0671875,0.0125,1.156230626,2,1008.136592,1.429980981,-0.0436625,0.0140625,0.1217875,0.812651162790698
"","Jenny","F","f_F","Female_Female","Female_Female","Chadwyck_1865_Stowe_HouseandHome","1865_Stowe_HouseandHome","f","can",1865,"vic",0.147727273,0.647727273,0.170454546,0.034090909,0.0326,0,0.032608696,0.25,0.456521739,0.054347826,0.641304348,6.170568755,2.450585736,0.83737115,0.724255109,0.556731859,3.060382147,0,0,0.043478261,0.010869565,0.02173913,0.02173913,1.188679245,2,137.2079477,1.294414601,0.032608696,0.434782609,0.02173913,0
"","Alice","F","m_F","All","Mixed","Chadwyck_1865_Trollope_CanYouForgive","1865_Trollope_CanYouForgive","m","can",1865,"vic",0.042055013,0.593089339,0.103432598,0.261423051,0.1269,0.1179,0.010347058,0.625,0.05712438,0.012287131,0.537615866,11.27819288,6.110281272,0.833424969,0.879607258,0.819597567,1.262052063,0.02737659,0.003880147,0.045268377,0.002586764,0.035136883,0.006466911,2.264115726,9,1546.828873,0.318802323,-0.107552942,0.021987497,0.153036883,3.35544846137889
"","Allan","F","m_F","All","Mixed","Chadwyck_1866_Collins_ArmadaleByWilkie","1866_Collins_ArmadaleByWilkie","m","can",1866,"vic",0.082744283,0.478586279,0.141787942,0.296881497,0.1022,0.0609,0.002031694,0.25,0.050386022,0.046728972,0.600568874,10.50005752,4.841575282,0.84803153,0.860237996,0.713374344,1.165289603,0.04754165,0.005282406,0.045916294,0.009752133,0.049979683,0.006907761,1.77,3,841.7090975,0.339672759,-0.058868306,0.000406339,0.110879683,1.21849512330841
"","Jackson","M","m_M","All","Male_Male","Chadwyck_1866_Cooke_SurryofEagles","1866_Cooke_SurryofEagles","m","non",1866,"vic",0.030612245,0.538548753,0.070294785,0.360544218,0.0539,0.0275,0.001114827,0.5,0.053511706,0.013377926,0.614269788,7.819248631,2.766167623,0.815262752,0.738939003,0.643922858,1.250142935,0.05574136,0.013377926,0.089186176,0.001114827,0.031215162,0.006688963,1.148541114,2,580.7870805,0.670654827,-0.026385173,0.022296544,0.058715162,0.880982132977557
"","Esther","F","f_F","Female_Female","Female_Female","Chadwyck_1866_Eliot_FelixHoltThe","1866_Eliot_FelixHoltThe","f","can",1866,"vic",0.063843236,0.568900126,0.103034134,0.264222503,0.1199,0.0945,0.005934718,0.25,0.0884273,0.02611276,0.598813056,15.24580506,6.50134133,0.86780551,0.893391104,0.874662803,1.099162557,0.031454006,0.004154303,0.047477745,0.005341246,0.059940653,0.008902077,1.076598311,2,923.0238216,0.556709181,-0.088565282,0.028486647,0.154440653,1.5765594011797
"","Molly","F","f_F","Female_Female","Female_Female","Chadwyck_1866_Gaskell_WivesandDaughters","1866_Gaskell_WivesandDaughters","f","non",1866,"vic",0.063639891,0.567132324,0.110011641,0.259216143,0.1051,0.0992,0.006839187,0,0.063955638,0.029574861,0.58207024,14.61581638,7.377594182,0.707634909,0.928387617,0.858236423,1.268473682,0.043807763,0.009426987,0.058040665,0.010351202,0.05896488,0.006839187,2.076863654,4,1995.42059,0.371102955,-0.092360813,0.004990758,0.15816488,1.68235736255208
"","Hereward","M","m_M","All","Male_Male","Chadwyck_1866_Kingsley_HerewardtheWake","1866_Kingsley_HerewardtheWake","m","non",1866,"vic",0.081510934,0.588469185,0.141815772,0.188204109,0.0985,0.0625,0.027388535,0,0.075159236,0.024840764,0.53566879,12.16999215,6.257011849,0.851015333,0.884121747,0.739794257,1.143780848,0.037579618,0.004458599,0.081528662,0.007006369,0.052229299,0.007006369,2.176107106,2,1220.815687,0.577764168,-0.035111465,0.022929937,0.114729299,1.19664634978157
"","Lucy","F","m_F","All","Mixed","Chadwyck_1866_LucyArlyn","1866_LucyArlyn","m","non",1866,"vic",0.039253539,0.540540541,0.148005148,0.272200772,0.1221,0.0854,0.005639098,0,0.039473684,0.015037594,0.59273183,7.093982922,4.52956993,0.882001074,0.862776233,0.728776571,1.156236799,0.061403509,0.003132832,0.043859649,0.005012531,0.07518797,0.005012531,1.501848429,2,1268.550106,0.780646219,-0.079760902,-0.035714286,0.16058797,1.13581999886418
"","Reuben","M","m_M","All","Male_Male","Chadwyck_1866_Mitchell_DoctorJohnsBeing","1866_Mitchell_DoctorJohnsBeing","m","non",1866,"vic",0.077637131,0.543459916,0.116455696,0.262447257,0.1143,0.081,0.007346939,0.125,0.062040816,0.039183674,0.60244898,13.87816752,5.452803953,0.914802426,0.886596509,0.701462171,0.944429419,0.030204082,0.003265306,0.069387755,0.009795918,0.035918367,0.008163265,2.077279753,4,1024.976168,0.762631077,-0.073653061,0.026122449,0.116918367,2.25511365814598
"","Gilbert","M","m_M","All","Male_Male","Chadwyck_1866_Taylor_TheStoryof","1866_Taylor_TheStoryof","m","non",1866,"vic",0.035329599,0.533821629,0.086600603,0.344248169,0.1055,0.0959,0.006686168,0.5,0.041370664,0.01211868,0.611784371,7.96788671,5.699610905,0.838758952,0.843150065,0.713277222,1.27594278,0.094860008,0.007939825,0.038445466,0.002507313,0.042206435,0.007521939,2.285171103,3,1807.627526,0.751924928,-0.089213832,-0.000835771,0.138106435,2.27216537004369
"","Dora","F","f_F","Female_Female","Female_Female","Chadwyck_1867_Austin_Outpost1867","1867_Austin_Outpost1867","f","non",1867,"vic",0.042016807,0.483193277,0.155462185,0.319327731,0.0736,0.0586,0.006849315,0.125,0.073972603,0.01369863,0.619178082,8.434944633,4.199554898,0.836042326,0.871750716,0.764414839,1.37777349,0.110958904,0.005479452,0.04109589,0.008219178,0.060273973,0.002739726,1.331649832,2,981.8402989,1.2412646,-0.051750685,0.01369863,0.118873973,0.972227266319411
"","Margaret","F","f_F","Female_Female","Female_Female","Chadwyck_1867_Cary_TheBishopSon","1867_Cary_TheBishopSon","f","non",1867,"vic",0.037735849,0.600471698,0.128773585,0.233018868,0.1121,0.073,0.008956561,0.125,0.102104792,0.011195701,0.580385132,17.62002511,5.910971057,0.755821483,0.924707039,0.767385798,1.216911039,0.073891626,0.012091357,0.053291536,0.006717421,0.049261084,0.003582624,1.206454465,2,1374.69993,0.607736486,-0.064043439,0.052843708,0.122261084,1.48189999229412
"","Gerald","M","f_M","All","Mixed","Chadwyck_1867_Child_ARomanceof","1867_Child_ARomanceof","f","non",1867,"vic",0.058771149,0.61620659,0.110418522,0.21460374,0.0954,0.0767,0.009458298,0.375,0.030954428,0.025795357,0.481513328,5.286994005,4.164075676,0.819810567,0.798416455,0.75157373,0.87849335,0.024075666,0.005159071,0.050730868,0.004299226,0.046431642,0.004299226,1.575880759,4,924.2775853,0.794735671,-0.067241702,-0.015477214,0.123131642,1.6518907515698
"","Lillie","F","m_F","All","Mixed","Chadwyck_1867_De_Forest_MissRavenelConversion","1867_De_Forest_MissRavenelConversion","m","non",1867,"vic",0.091448931,0.618764846,0.148456057,0.141330166,0.1369,0.1089,0.031531532,0.875,0.048423423,0.041666667,0.513513514,8.534607591,6.446947098,0.846446267,0.82574747,0.653184888,0.810282713,0.022522523,0.006756757,0.029279279,0.004504505,0.056306306,0.02027027,1.026336792,3,725.2500463,0.578810891,-0.077368468,-0.007882883,0.165206306,1.93406401052131
"","Mr. Guttenberg","M","m_M","All","Male_Male","Chadwyck_1867_English_AmbroseFecitor","1867_English_AmbroseFecitor","m","non",1867,"vic",0.060869565,0.547826087,0.139130435,0.252173913,0.1034,0.0862,0,0.625,0.101694915,0.016949153,0.618644068,6.974882592,4.100434331,0.868513736,0.65215403,0.288731876,2.270672485,0.008474576,0,0.033898305,0.008474576,0.025423729,0.016949153,1,3,207.2853905,1.381902604,-0.0862,0.076271186,0.111623729,3.39053330846942
"","Katy","F","f_F","Female_Female","Female_Female","Chadwyck_1867_Holmes_TheCameronPride","1867_Holmes_TheCameronPride","f","non",1867,"vic",0.050832004,0.519033508,0.116708457,0.313426032,0.1191,0.0875,0.00956106,0.5,0.025641026,0.021512386,0.554758801,6.30968056,5.700992828,0.83198711,0.841547977,0.857375371,1.072894106,0.078878748,0.011299435,0.056931769,0.008257279,0.047805302,0.004997827,1.700319943,2,3061.433491,0.640065543,-0.07793894,-0.022164276,0.135305302,1.83034091072158
"","Myrtle","F","f_F","Female_Female","Female_Female","Chadwyck_1867_Holmes_TheGuardianAngel","1867_Holmes_TheGuardianAngel","f","non",1867,"vic",0.058156028,0.638297872,0.078014184,0.225531915,0.0942,0.1077,0.005390836,0.125,0.018867925,0.01212938,0.578167116,3.970590769,4.046654191,0.863797232,0.730562315,0.62120189,0.904156913,0.029649596,0.005390836,0.053908356,0,0.051212938,0.01212938,1.114799447,3,584.8662816,0.808943681,-0.102309164,-0.032345013,0.158912938,2.10298421074768
"","Cecil","M","f_M","All","Mixed","Chadwyck_1867_Ouida_UnderTwoFlags","1867_Ouida_UnderTwoFlags","f","non",1867,"vic",0.034001214,0.508500304,0.088949605,0.368548877,0.0869,0.0841,0.002618563,0.125,0.023858016,0.009019494,0.617107943,6.944865107,6.809698512,0.796571044,0.784804041,0.318032475,1.187795958,0.093977306,0.004364271,0.052953157,0.008728542,0.068664533,0.001745709,13.18146718,2,1391.753838,0.407660761,-0.081481437,-0.044806517,0.152764533,1.22479533939305
"","Argus","M","f_M","All","Mixed","Chadwyck_1867_Stoddard_TempleHouseA","1867_Stoddard_TempleHouseA","f","non",1867,"vic",0.055743243,0.595439189,0.114864865,0.233952703,0.0971,0.0793,0.01054339,0.5,0.056772101,0.01703163,0.603406326,9.51584533,4.33887045,0.76835942,0.907213899,0.809296268,1.046297655,0.074614761,0.01459854,0.065693431,0.00405515,0.051094891,0.00405515,1.439645626,2,1625.65026,1.2505002,-0.06875661,0.00567721,0.130394891,1.55201427085929
"","Mr. Crawley","M","m_M","All","Male_Male","Chadwyck_1867_Trollope_TheLastChronicle","1867_Trollope_TheLastChronicle","m","can",1867,"vic",0.067880795,0.559188742,0.094784768,0.278145695,0.0978,0.0776,0.005854801,0,0.065964091,0.024199844,0.535128806,12.17247851,5.288730502,0.84438814,0.887990449,0.828148878,1.13943297,0.038641686,0.011709602,0.049570648,0.00117096,0.027712724,0.013661202,1.715135492,2,757.7549429,0.292005758,-0.071745199,0.038251367,0.105312724,2.80015779033487
"","Abel","M","m_M","All","Male_Male","Chadwyck_1867_Trowbridge_NeighborsWives","1867_Trowbridge_NeighborsWives","m","non",1867,"vic",0.058823529,0.519607843,0.119155354,0.302413273,0.1245,0.0666,0.009537784,0.375,0.049156273,0.024211299,0.576669112,9.38772944,4.321284967,0.965781169,0.877127555,0.668403318,1.127205768,0.067498166,0.005869406,0.053558327,0.006603081,0.052090976,0.01027146,1.388503469,3,1937.410977,1.382877214,-0.057062216,-0.002934703,0.118690976,1.27853238918004
"","Henry","M","m_M","All","Male_Male","Chadwyck_1868_Bennett_ThePhantomof","1868_Bennett_ThePhantomof","m","non",1868,"vic",0.068002863,0.51896922,0.201145311,0.211882606,0.1113,0.085,0.004878049,0.125,0.078048781,0.042508711,0.579094077,12.73306621,5.237044404,0.827430399,0.856252941,0.779178529,1.298920641,0.050174216,0.004181185,0.045296167,0.009059233,0.053658537,0.002090592,1.438921651,2,1455.772804,0.852325998,-0.080121951,0.024390244,0.138658537,1.58409089685021
"","Mr. Franklin","M","m_M","All","Male_Male","Chadwyck_1868_Collins_TheMoonstoneA","1868_Collins_TheMoonstoneA","m","can",1868,"vic",0.06676449,0.536316948,0.143066765,0.253851798,0.085,0.0745,0.007072136,0,0.069306931,0.01768034,0.566478076,12.08770467,4.808604505,0.797867424,0.877517218,0.707268473,1.002287764,0.023338048,0.010608204,0.059405941,0.005657709,0.041725601,0.005657709,1.215299685,2,789.7056412,0.512463103,-0.067427864,0.02758133,0.116225601,1.78547458189997
"","Falconbridge","M","m_M","All","Male_Male","Chadwyck_1868_Cooke_FairfaxorThe","1868_Cooke_FairfaxorThe","m","non",1868,"vic",0.057239057,0.553310887,0.090909091,0.298540965,0.0815,0.0478,0.006528836,0.125,0.0609358,0.019586507,0.591947769,7.839540722,4.087176826,0.811035399,0.815896369,0.603632452,1.222555756,0.089227421,0.001088139,0.050054407,0.006528836,0.072905332,0.006528836,1.90562249,4,839.7264032,0.884853955,-0.041271164,-0.011969532,0.120705332,0.655644775062543
"","Annie","F","f_F","Female_Female","Female_Female","Chadwyck_1868_Holmes_RoseMatherA","1868_Holmes_RoseMatherA","f","non",1868,"vic",0.063291139,0.539746835,0.087088608,0.309873418,0.13,0.0808,0.008658009,0,0.028860029,0.027417027,0.521885522,5.779465292,5.444132466,0.790730148,0.77814023,0.711277942,1.165824588,0.079365079,0.012987013,0.047138047,0.007696008,0.051467052,0.00962001,1.897977133,2,1710.743278,0.7927448,-0.072141991,-0.022607023,0.132267052,1.56993643234122
"","Neria","F","f_F","Female_Female","Female_Female","Chadwyck_1869_Austin_CipheraRomance","1869_Austin_CipheraRomance","f","non",1869,"vic",0.049049663,0.467811159,0.153280196,0.329858982,0.094,0.0671,0.004807692,0,0.051081731,0.025841346,0.599158654,8.313630271,6.398510391,0.926920911,0.831600426,0.769926926,1.284882489,0.121995192,0.006009615,0.043269231,0.006610577,0.065504808,0.005408654,2.031328321,2,1648.664592,1.017066374,-0.062292308,-0.014423077,0.132604808,1.02435228876635
