"","X.2","X.1","STORY.ID","PUB..DATE","COLLECTION","GENRE","X..PREDICATE","X..AGENT","X..PATIENT","X..POSESSOR","AFFECT","COGITATION","SOCIABILITY","POLARITY","COMMUNICATIVENESS","CONCRETENESS","ABTRACTION","OBJECTIVITY","DISTINCTIVENESS.AwSaid","DISTINCTIVENESS.AwoSaid","DEPTH","CLASS.SIMILIARITY","HOMOGENEITY","DISTINCTIVENESS.BwStop","DISTINCTIVENESS.BwoStop","EMBODIMENT","CLOTHES","MOTION","PHYSICAL","PERCEPTION","VALUATION","CENTRALITY","ENSEMBLE","DISTRIBTION","MENTIONS","POPULATION","PROTAG..NAME","PROTAG..GENDER","X","cog_per"
"7340",7340,7430,"2014_Clare,Cassandra_CityofHeavenlyFire",2014,"contemporary","young-adult",0.0852610707,0.7448777264,0.1077329808,0.0621282221,6.48,12.19,0.0644745326,0.375,0.1179883946,0.0361057382,0.5918762089,0.2985170858,12.6046594245,11.0143094856,0.7868906273,0.8125553831,0.9287293552,1.5964171668,1.1899791789,0.0496453901,0.0058027079,0.0483558994,0.0128949065,0.1289490651,0.0096711799,1.2374535316,9,0.8264471783,1077.0231720134,0.5004754517,"Jace","M",NA,0.2508490651
"7341",7341,7431,"2014_Clark,Bridie_YouOnlyLiveOnce",2014,"contemporary","young-adult",0.0394431555,0.6055684455,0.0626450116,0.2923433875,8.24,5.79,0.0111111111,0.875,0.0755555556,0.0066666667,0.5666666667,0.3688888889,8.4831535765,3.0602844453,0.8385991509,0.8559849313,0.5103209716,1.7968914754,1.4125881458,0.0622222222,0.0111111111,0.04,0.0022222222,0.0288888889,0.0111111111,1.5738255034,3,1.5991754471,1031.4493072355,2.1992522542,"Annabel","F",NA,0.0867888889
"7342",7342,7432,"2014_Clark,Catherine_UnforgettableSummerSoInnLoveandBetterLatteThanNever",2014,"contemporary","young-adult",0.021174206,0.749759384,0.1077959577,0.1212704524,7.96,5.5,0,0,0.1475875118,0.0028382214,0.6215704825,0.307473983,12.7021999802,8.2051076468,0.7728457661,0.8908571306,0.8435535897,2.007481821,1.5843379466,0.0558183538,0.0085146641,0.0624408704,0,0.0766319773,0.0018921476,2.5067873303,7,2.4387581727,954.1935428311,0.861185508,"Hayden","M",NA,0.1316319773
"7343",7343,7433,"2014_Clark,MaryHiggins_IveGotYouUnder_BS",2014,"contemporary","bestsellers",0.0629800307,0.4639016897,0.1797235023,0.2933947773,20.26,4.92,0.0188953488,0,0.0174418605,0.0276162791,0.5901162791,0.3546511628,5.5287967365,5.6879643575,0.8441965786,0.4426305568,0.5512985744,2.129978648,1.6202422822,0.0406976744,0.0058139535,0.0348837209,0,0.0247093023,0.0058139535,1.0042194093,2,0.748375457,958.6990817524,1.3483812683,"Laurie","F",NA,0.0739093023
"7345",7345,7436,"2014_Coben,Harlan_MissingYou_BS",2014,"contemporary","bestsellers",0.1112515803,0.7029077118,0.1447534766,0.0410872314,7.63,9.54,0.0687306502,0.125,0.0866873065,0.0699690402,0.5628482972,0.2650154799,10.6152242486,10.0005046176,0.7934553828,0.8542743339,0.7560809715,1.6419925996,1.2672242349,0.026625387,0.0043343653,0.0421052632,0.0086687307,0.0786377709,0.0061919505,3.7493670886,4,3.3689056544,2828.8732259851,0.9550551067,"Kat","F",NA,0.1740377709
"7346",7346,7437,"2014_Coben,Harlan_MissingYou_MY",2014,"contemporary","mystery",0.1118130133,0.7024636766,0.1446620341,0.0410612761,7.63,9.53,0.0686881188,0.125,0.0866336634,0.0699257426,0.5631188119,0.265470297,10.6160269253,10.0017518033,0.7935614536,0.8452778486,0.7575849663,1.6409798569,1.2658800541,0.0266089109,0.0043316832,0.0420792079,0.0086633663,0.0785891089,0.0061881188,3.7639593909,4,3.3651910722,2832.7205004537,0.9550642281,"Kat","F",NA,0.1738891089
"7347",7347,7438,"2014_Coben,Harlan_SixYears_BS",2014,"contemporary","bestsellers",0.0704057279,0.5680190931,0.1097852029,0.2517899761,11.14,6.25,0.0068415051,0.625,0.0421892816,0.0182440137,0.5598631699,0.3591790194,4.4904794718,4.2407152167,0.8261101472,0.7245012031,0.3829259988,1.7751246992,1.5273825884,0.0490307868,0.0034207526,0.0444697834,0.0102622577,0.0524515393,0.0011402509,2.5264550265,3,2.9240882186,1131.6909002572,1.1850166495,"Natalie","F",NA,0.1149515393
"7348",7348,7441,"2014_Connelly,Michael_TheBurningRoom_MY",2014,"contemporary","mystery",0.0219598583,0.8068476978,0.0325855962,0.1386068477,5.39,10.49,0.0076212471,0.125,0.0849884527,0.0060046189,0.635334873,0.3334872979,13.686527198,6.5784627144,0.8033893907,0.9307539567,0.671688474,2.1432140071,1.4996437639,0.025404157,0.0085450346,0.0614318707,0.0030023095,0.092147806,0.0092378753,4.2330316742,2,3.812769371,3421.1945838705,0.9142689962,"Bosch","M",NA,0.197047806
"7349",7349,7442,"2014_Connolly,John_TheWolfinWinter_MY",2014,"contemporary","mystery",0.0338050314,0.6981132075,0.0951257862,0.1729559748,8.84,10.51,0.0090978014,0.125,0.0818802123,0.0060652009,0.5890826384,0.3078089462,12.5420766424,5.859926432,0.8142887547,0.9169644551,0.6691429294,1.5631809786,1.0532206697,0.0447308567,0.0083396513,0.0439727066,0.0022744503,0.0644427597,0.0037907506,1.635026738,3,1.7129217912,1022.9858137045,0.8364561028,"Morland","M",NA,0.1695427597
"7350",7350,7443,"2014_Connor,Claudia_WorththeFall_ROM",2014,"contemporary","romance",0.0298573975,0.5866755793,0.0710784314,0.3123885918,8.59,5.39,0.013362069,0.25,0.0262931034,0.007112069,0.6269396552,0.4672413793,5.5174326321,5.2538676198,0.8402501593,0.9405165112,0.7047456463,1.8229285994,1.294422766,0.1515086207,0.0105603448,0.05625,0.0040948276,0.0788793103,0.0034482759,1.1684971872,2,2.6272174517,4658.365193618,1.067942502,"Matt","M",NA,0.1327793103
"7351",7351,7446,"2014_Cornwell,Patricia_FleshandBlood_MY",2014,"contemporary","mystery",0.0419354839,0.6975806452,0.0701612903,0.1903225806,6.98,5.45,0.0092664093,0,0.1127413127,0.0084942085,0.6038610039,0.3142857143,15.8830009708,6.2487705368,0.8181945586,0.8978787002,0.613725971,1.6307823928,1.1647633933,0.0555984556,0.0154440154,0.033976834,0.0046332046,0.0254826255,0.0046332046,1.4420454545,3,1.8311640097,1091.0591613719,0.859778693,"Marino","M",NA,0.0799826255
"7352",7352,7449,"2014_Dahl,Julia_InvisibleCity_MY",2014,"contemporary","mystery",0.1737089202,0.4929577465,0.1502347418,0.1830985915,18.1,10.34,0.0129310345,0.125,0.0474137931,0.0517241379,0.5086206897,0.3146551724,4.378261475,4.7484994708,0.8301943963,0.5993849936,0.7028934429,1.9681461818,1.6194519034,0.0862068966,0,0.0344827586,0.0129310345,0.0043103448,0.0172413793,1.0703259005,2,1.8745159572,382.2251553649,1.3749106308,"Miriam","F",NA,0.1077103448
"7353",7353,7451,"2014_Dare,Tessa_RomancingtheDuke_ROM",2014,"contemporary","romance",0.0362344583,0.5840142096,0.0905861456,0.2891651865,9.51,6.49,0.0099724897,0.5,0.0326685007,0.0123796424,0.59869326,0.4429160935,7.5875548141,4.8382894073,0.857833427,0.8612501586,0.4661786715,1.6929998526,1.2326773439,0.1368638239,0.0130674003,0.0498624484,0.0116918845,0.0570839065,0.0027510316,9.9108280255,3,4.0222947145,3975.9805800434,1.2776287211,"Izzy","F",NA,0.1219839065
"7354",7354,7452,"2014_Davies,Anna_Followers",2014,"contemporary","young-adult",0.0287443268,0.6550680787,0.0756429652,0.2405446293,10.35,5.39,0.0043668122,0.625,0.0494905386,0.0029112082,0.6579330422,0.4104803493,5.5099431632,4.0225497427,0.8383929298,0.8486689822,0.5365632659,1.785368442,1.3626462876,0.1062590975,0.0101892285,0.0596797671,0.0014556041,0.0844250364,0.0043668122,2.084592145,3,2.6163437054,1230.2316044716,1.7829443543,"Eric","M",NA,0.1383250364
"7356",7356,7454,"2014_Deaver,Jeffery_TheBoneCollector_MY",2014,"contemporary","mystery",0.0371287129,0.7739273927,0.0717821782,0.1171617162,8.5,7.7,0.004784689,0.125,0.0614035088,0.014354067,0.6060606061,0.3373205742,10.1337980667,6.4306117902,0.832395237,0.8962958247,0.7888732068,1.5874578513,1.1658028236,0.0574162679,0.0071770335,0.0558213716,0.0071770335,0.0821371611,0.0079744817,2.1924398625,8,2.0100533652,1050.1020475344,0.8229639871,"Sachs","M",NA,0.1591371611
"7357",7357,7455,"2014_Dellaira,Ava_LoveLetterstotheDead",2014,"contemporary","young-adult",0.0380739082,0.6662933931,0.078387458,0.2172452408,10.11,3.91,0.0043383948,0.125,0.100867679,0.0065075922,0.5867678959,0.3557483731,11.1764533271,3.8278451454,0.7995766012,0.9018428225,0.7641034973,1.8437413839,1.3405479259,0.0650759219,0.0195227766,0.0444685466,0.0075921909,0.0759219089,0.0097613883,1.8081632653,3,2.225127674,1033.3807646551,1.1663439782,"Hannah","F",NA,0.1150219089
"7358",7358,7457,"2014_Deriso,Christine_ThirtySunsets",2014,"contemporary","young-adult",0.1172638436,0.5993485342,0.1921824104,0.0912052117,12.62,5.85,0.0283018868,0.125,0.0691823899,0.0534591195,0.6289308176,0.2704402516,6.1969168332,3.4304348491,0.8251562988,0.8067972985,0.5085110017,1.8802325777,1.4935906847,0.0314465409,0.0094339623,0.0597484277,0.0125786164,0.0314465409,0.0062893082,1.1630252101,2,2.0571863382,1290.0847769996,2.1682097092,"Olivia","F",NA,0.0899465409
"7359",7359,7460,"2014_Doerr,Anthony_AlltheLightWeCannotSee_PW",2014,"contemporary","prizewinners",0.0264550265,0.6402116402,0.0471380471,0.2861952862,4.63,9.12,0.0070488722,0.375,0.0296052632,0.0070488722,0.577537594,0.4797932331,6.676365082,6.3799968915,0.8526185098,0.7836522985,0.592655503,1.6417910302,1.1530677254,0.1043233083,0.022556391,0.0493421053,0.0084586466,0.0432330827,0.0023496241,3.3261589404,8,3.0365989816,1556.9660474452,0.7749955438,"Werner","M",NA,0.1344330827
"7360",7360,7461,"2014_Donoghue,Emma_FrogMusic_MY",2014,"contemporary","mystery",0.0390180879,0.6940568475,0.0764857881,0.1904392765,7.8,10.67,0.0100452034,0,0.0296333501,0.0143144149,0.5612757408,0.3553490708,7.0429504254,6.0437312294,0.829743742,0.8647094152,0.6338893132,1.7163261754,1.2366444089,0.0803616273,0.0138121547,0.0517327976,0.0037669513,0.0301356102,0.003013561,2.4176291793,2,3.0438310796,3545.7957757153,0.8915755031,"Blanche","F",NA,0.1368356102
"7361",7361,7462,"2014_Dougherty,Victoria_TheBoneChurch_MY",2014,"contemporary","mystery",0.0227027027,0.5942342342,0.061981982,0.3210810811,5.56,5.24,0.0092067989,0.5,0.0396600567,0.0081444759,0.6207507082,0.480878187,7.9549033878,5.9823740354,0.8531094281,0.867511864,0.7195323187,1.9733040673,1.3417062309,0.1327903683,0.0279745042,0.0474504249,0.0038951841,0.0810906516,0.0042492918,2.0375099761,2,2.9702462606,3121.7519961849,1.2227779068,"Felix","M",NA,0.1334906516
"7362",7362,7463,"2014_Douglas,Helen_ChasingStars",2014,"contemporary","young-adult",0.0388257576,0.5956439394,0.1107954545,0.2547348485,7.97,2.75,0.0073529412,0.5,0.0560661765,0.0082720588,0.6139705882,0.4503676471,7.028052183,3.6773495755,0.8411004396,0.9017451555,0.5377143972,1.572145657,1.1048888228,0.1029411765,0.0128676471,0.0661764706,0.0055147059,0.0680147059,0.0036764706,2.3747534517,3,2.7697818736,1414.7063661787,1.1750052875,"Ryan","M",NA,0.0955147059
"7363",7363,7464,"2014_Dowding,Philippa_TheStrangeGiftofGwendolynGolden",2014,"contemporary","young-adult",0.0303030303,0.7474747475,0.1515151515,0.0707070707,10.58,3.85,0,0.25,0.0761904762,0.0095238095,0.6380952381,0.3333333333,3.5856430994,2.0495060757,0.7798771089,0.6698910934,0.4052890191,2.8454194156,2.2996753669,0.0380952381,0,0.1714285714,0.0095238095,0.019047619,0.0095238095,1.0840336134,2,1.6005526839,284.064665127,2.3094688222,"Martin","M",NA,0.057547619
"7364",7364,7465,"2014_Dugoni,Robert_MySistersGrave_MY",2014,"contemporary","mystery",0.0383580081,0.7530282638,0.0787348587,0.1298788694,6.38,9.37,0.0192819149,0.125,0.0691489362,0.0126329787,0.6549202128,0.3982712766,10.4933004917,5.2364228847,0.8319460759,0.924771976,0.7038109242,1.6225759133,1.1450580705,0.0478723404,0.0099734043,0.0791223404,0.0079787234,0.0811170213,0.0066489362,1.1323997454,2,1.5154195363,1554.1222325545,0.9892566725,"Sarah","F",NA,0.1748170213
"7365",7365,7466,"2014_Elliot,Kendra_Alone_ROM",2014,"contemporary","romance",0.0213430505,0.6449765747,0.0468505986,0.2868297762,8,7.44,0.0091093117,0.875,0.0167004049,0.0060728745,0.6700404858,0.4726720648,4.7665699799,4.8550012999,0.8495019511,0.8832608641,0.6605511804,1.7480646605,1.2160168487,0.1234817814,0.0075910931,0.0506072874,0.0035425101,0.108805668,0.0045546559,1.202991453,2,2.2861687801,2091.9239666097,1.1174807514,"Victoria","F",NA,0.183205668
"7366",7366,7467,"2014_Elliot,Kendra_Vanished_ROM",2014,"contemporary","romance",0.0330851944,0.6608767577,0.0525227461,0.2535153019,6.6,8.05,0.0202183583,0.625,0.0186008896,0.009704812,0.6190861302,0.4383340073,4.8483532061,4.8865997095,0.8511875843,0.8151539941,0.5905984183,1.5723583434,1.0737131716,0.0869389406,0.0194096239,0.0456934897,0.0032349373,0.0950262839,0.0040436717,1.1341463415,2,2.3075848591,2916.2746942615,1.0813031866,"Mason","M",NA,0.1755262839
"7367",7367,7468,"2014_Erlings,Fridrik_BoyontheEdge",2014,"contemporary","young-adult",0.0315315315,0.6723996724,0.0671580672,0.2289107289,8.7,12.78,0.0023734177,0.5,0.0158227848,0.008306962,0.6107594937,0.3892405063,4.8653964549,4.9711479017,0.8336249258,0.6866754533,0.6723852301,1.7432904235,1.201254165,0.1151107595,0.0055379747,0.0648734177,0.0039556962,0.0890031646,0.0059335443,3.9496527778,5,3.3759628529,4104.6459179071,1.8042399639,"Henry","M",NA,0.2168031646
"7368",7368,7469,"2014_Eskens,Allen_TheLifeWeBury_MY",2014,"contemporary","mystery",0.0367207515,0.5772843723,0.0922288642,0.293766012,9.6,5.79,0.0058187864,0.125,0.0756442228,0.0058187864,0.6234413965,0.4089775561,10.8942790869,3.9744987077,0.8439128359,0.8967983038,0.6692605198,1.613552017,1.1438656736,0.0806317539,0.008312552,0.0290939318,0.0033250208,0.0748129676,0.0074812968,1.1973415133,2,2.0594564753,1351.819357222,1.154414481,"Carl","M",NA,0.1327129676
"7369",7369,7470,"2014_Estep,Jennifer_KillerFrost",2014,"contemporary","young-adult",0.0320855615,0.6720142602,0.0427807487,0.2531194296,8.26,4.13,0.0017241379,0.125,0.0965517241,0.0086206897,0.6862068966,0.4189655172,8.8579134305,3.0827470419,0.8245407157,0.8966207433,0.345105841,2.2821033256,1.6994176321,0.1206896552,0.0172413793,0.0620689655,0.0068965517,0.0879310345,0.0086206897,1.1115459883,2,0.8796004589,602.7484480289,1.0611768451,"Linus","M",NA,0.1292310345
"7370",7370,7471,"2014_Eulberg,Elizabeth_BetterOffFriends",2014,"contemporary","young-adult",0.0677382319,0.5579793341,0.1377726751,0.2365097589,12.05,3.83,0.0054884742,0.125,0.0230515917,0.0186608123,0.5664105379,0.3699231614,3.6454462502,3.6412557582,0.8369895209,0.7271428449,0.6201238803,1.6329123251,1.2116716071,0.0889132821,0.0010976948,0.0439077936,0.0032930845,0.0625686059,0.006586169,1.8342857143,2,2.4138988972,1558.4037285173,1.6182800919,"Levi","M",NA,0.1008686059
"7371",7371,7472,"2014_Evanovich,Janet_TopSecretTwentyOne_MY",2014,"contemporary","mystery",0.0445682451,0.6225626741,0.1866295265,0.1462395543,5.68,1.76,0.0053908356,0.125,0.2035040431,0.0080862534,0.6846361186,0.3409703504,14.3283384993,5.2573502304,0.7782034476,0.847069508,0.643348936,2.175920938,1.6857928641,0.0660377358,0.0175202156,0.0754716981,0.0067385445,0.0579514825,0.0026954178,1.7318181818,5,1.5034849418,1101.3311364523,1.445316452,"Briggs","M",NA,0.0755514825
"7372",7372,7473,"2014_Everett,Percival_PercivalEverett_PW",2014,"contemporary","prizewinners",0.1276595745,0.5276595745,0.0680851064,0.2765957447,7,10.29,0.0081300813,0.125,0.0569105691,0.0447154472,0.5731707317,0.4105691057,6.326340157,3.4874044688,0.8652970282,0.7026926244,0.2439108163,1.6778920354,1.2188133299,0.0528455285,0.0203252033,0.0203252033,0,0.0243902439,0.0162601626,1.9212598425,4,2.0065437208,403.2857874816,1.6528106044,"Billy","M",NA,0.1272902439
"7373",7373,7475,"2014_Faber,Michel_TheBookofStrangeNewThings_SF",2014,"contemporary","scifi",0.0365562914,0.6291390728,0.0723178808,0.261986755,8.76,10.46,0.0063840654,0.625,0.0569458631,0.0120020429,0.5674157303,0.3659346272,17.0228887605,4.9886972048,0.8532488596,0.9405582112,0.4873341243,1.6403147728,1.1539955572,0.0914198161,0.0143003064,0.0413687436,0.0035750766,0.0508171604,0.0058733401,2.8723897912,2,3.4315979585,2105.0364442228,0.5667841799,"Peter","M",NA,0.1554171604
"7374",7374,7476,"2014_Fairstein,Linda_TerminalCity_MY",2014,"contemporary","mystery",0.0482093664,0.7672176309,0.0674931129,0.1170798898,3.93,3.39,0.0095108696,0.125,0.3097826087,0.0149456522,0.7010869565,0.2350543478,14.1223941398,12.873967635,0.7139464695,0.7927583137,0.7666759848,2.74337432,2.1947231532,0.0434782609,0.0013586957,0.0502717391,0.0027173913,0.027173913,0.004076087,1.7657992565,2,2.6032061324,900.3715217226,0.9477594966,"Mike","M",NA,0.061073913
"7375",7375,7478,"2014_Ferris,Joshua_RiseAgain_PW",2014,"contemporary","prizewinners",0.1346153846,0.6153846154,0.1153846154,0.1346153846,5.41,9.91,0.0089285714,0.125,0.0892857143,0.0446428571,0.4910714286,0.2946428571,3.4279558385,2.7150882539,0.7904930469,0.737764155,0.2346455769,2.3509073614,1.9192378588,0.0446428571,0.0089285714,0.0892857143,0.0089285714,0.0357142857,0.0178571429,1.4893617021,7,1.2693770004,202.2447161065,1.0012114659,"Connie","F",NA,0.1348142857
"7377",7377,7481,"2014_Fitzpatrick,Becca_BlackIce_MY",2014,"contemporary","mystery",0.0439882698,0.6146627566,0.1120234604,0.2293255132,11.45,6.61,0.0171037628,0.125,0.0273660205,0.0108323831,0.5735461802,0.3990877993,4.8394946026,4.3376204587,0.8439174138,0.7991243826,0.7416959747,1.4726919177,1.0540890285,0.070695553,0.0051311288,0.0558722919,0.003990878,0.0592930445,0.003990878,1.1980337079,2,1.7658053451,1764.711967147,1.0344149866,"Calvin","M",NA,0.1253930445
"7378",7378,7482,"2014_Fitzpatrick,Huntley_WhatIThoughtWasTrue",2014,"contemporary","young-adult",0.0404984424,0.5591900312,0.0560747664,0.3442367601,5.11,2.38,0.0040629761,0,0.0563737938,0.0116810564,0.6470289487,0.5033011681,8.4962439206,6.5086802164,0.843873934,0.8815143865,0.4809358175,1.9132486582,1.4468282331,0.1934992382,0.0243778568,0.0538344337,0.0050787202,0.0330116811,0.0040629761,5.5524861878,10,3.6581344507,1851.1696445018,0.9209799226,"Cass","M",NA,0.0568116811
"7379",7379,7483,"2014_Flanagan,Richard_NarrowRoad_PW",2014,"contemporary","prizewinners",0.0342465753,0.702256245,0.0656728445,0.1978243352,8.57,14.45,0.007797271,0,0.0522417154,0.0109161793,0.5832358674,0.334502924,9.9627499563,7.0540266138,0.8220952843,0.9093299255,0.7397227974,1.6884601262,1.102350736,0.0596491228,0.004288499,0.0452241715,0.0027290448,0.0678362573,0.0062378168,2.3443579767,4,2.4941296797,1991.1595819391,0.8262072954,"Dorrigo Evans","M",NA,0.2123362573
"7380",7380,7484,"2014_Flynn,Avery_HollywoodonTap_ROM",2014,"contemporary","romance",0.0299319728,0.5673469388,0.0721088435,0.3306122449,6.55,4.55,0.0093395597,1,0.0046697799,0.0086724483,0.6124082722,0.4823215477,4.5263125805,4.545417711,0.8614398719,0.8229687399,0.3770527285,1.4079501586,0.9400059189,0.1347565043,0.0226817879,0.0640426951,0.0100066711,0.0700466978,0.003335557,1.5601151908,2,2.8871824474,2927.168507123,2.1073927337,"Natalie","F",NA,0.1155466978
"7381",7381,7486,"2014_Fowler,KarenJoy_WeareAll_PW",2014,"contemporary","prizewinners",0.0849933599,0.5683930943,0.1474103586,0.1992031873,13.69,4.19,0.0049321825,0.125,0.0049321825,0.0271270037,0.5462392109,0.3181257707,5.1373554243,5.1455006628,0.8367579848,0.5346936138,0.4958139651,1.382550708,1.0250751792,0.0616522811,0.0184956843,0.0419235512,0.009864365,0.0579531443,0.0086313194,1.1678321678,2,2.4724464347,1201.8135150047,1.1994146856,"Fern","F",NA,0.0998531443
"7382",7382,7487,"2014_French,Tana_TheSecretPlace_MY",2014,"contemporary","mystery",0.0464535465,0.6508491508,0.0684315684,0.2342657343,5.6,7.87,0.0116391853,0.125,0.1144519884,0.0121241513,0.6338506305,0.3879728419,16.8057485258,4.4432559403,0.8044406043,0.9270439461,0.8039659882,1.6918051852,1.254675406,0.0935984481,0.0077594568,0.0480116392,0.0072744908,0.0494665373,0.0033947624,1.0657690316,7,0.8743830573,1134.4280729606,0.5512284125,"Holly","F",NA,0.1281665373
"7383",7383,7489,"2014_Gabaldon,Diana_WritteninMyOwnHeartsBlood_ROM",2014,"contemporary","romance",0.0255591054,0.6369237791,0.0659516203,0.2715654952,6.6,5.27,0.0055518543,0.625,0.077059738,0.0066622252,0.6155896069,0.4155007773,17.1692038024,5.7190983981,0.8388250607,0.8413467975,0.9149563193,1.8549600358,1.2834986788,0.127248501,0.0164334888,0.0497446147,0.0086608927,0.0759493671,0.0031090384,1.7126341866,6,1.6641963985,1057.356761042,0.2549076087,"Jamie","M",NA,0.1286493671
"7384",7384,7491,"2014_Galbraith,Robert_TheSilkworm_MY",2014,"contemporary","mystery",0.0394190871,0.6317427386,0.1151452282,0.2136929461,6.72,7.13,0.0070957932,0,0.1388748099,0.0162189559,0.6142929549,0.3253928028,21.7205263881,8.1885712401,0.81613564,0.8808895342,0.8332383748,1.8311013804,1.3656109573,0.0542321338,0.0157121135,0.039533705,0.008109478,0.0537252914,0.0076026356,1.1414033208,3,1.6719259293,1278.1543095776,0.6846032724,"Strike","?",NA,0.1250252914
"7385",7385,7494,"2014_Garcia,Kami_DangerousCreatures",2014,"contemporary","young-adult",0.023054755,0.7556195965,0.0622478386,0.1590778098,11.72,10.94,0.01,0.25,0.0427777778,0.0061111111,0.6672222222,0.3633333333,5.619594295,5.1721297998,0.8103445473,0.8534899219,0.7312892134,1.9359745035,1.4750694406,0.1005555556,0.0116666667,0.0427777778,0.0033333333,0.1077777778,0.0027777778,1.5985060691,2,2.1514237099,2056.777634946,1.2013888055,"Ridley","M",NA,0.2171777778
"7386",7386,7496,"2014_Gerritsen,Tess_DieAgain_MY",2014,"contemporary","mystery",0.0229533282,0.7329762816,0.078041316,0.1660290742,6.02,9.19,0.0075301205,0,0.0948795181,0.0060240964,0.6483433735,0.3689759036,11.9253711341,6.170649966,0.8177311974,0.8954302845,0.703677617,1.8991977909,1.4120513272,0.0512048193,0.0135542169,0.0609939759,0.0015060241,0.124246988,0.0015060241,1.7465181058,3,2.0712089868,1359.865531638,1.084422274,"Jane","F",NA,0.216146988
"7387",7387,7497,"2014_Gibson,William_ThePeripheral_SF",2014,"contemporary","scifi",0.0193637621,0.6749654219,0.0629322268,0.2427385892,2.89,7.53,0.0114555256,0.125,0.1111859838,0.0040431267,0.6132075472,0.3726415094,13.1749623312,5.7005853091,0.8009928543,0.9320002733,0.8831977545,1.785889356,1.3805007157,0.0822102426,0.0168463612,0.0384097035,0.00606469,0.1037735849,0.0013477089,1.4,3,1.7157752481,1177.8563015312,0.8012627902,"Netherton","F",NA,0.1790735849
