STORY.ID,PUB..DATE,COLLECTION,GENRE,X..PREDICATE,X..AGENT,X..PATIENT,X..POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,CONCRETENESS,ABTRACTION,OBJECTIVITY,DISTINCTIVENESS.AwSaid,DISTINCTIVENESS.AwoSaid,DEPTH,CLASS.SIMILIARITY,HOMOGENEITY,DISTINCTIVENESS.BwStop,DISTINCTIVENESS.BwoStop,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,DISTRIBTION,MENTIONS,POPULATION,PROTAG..NAME,PROTAG..GENDER,AUTH_GENDER,cog_per,cog_per_norm,GENRE
22340,1985,klab,DNE,0.0440976934,0.7530529172,0.1092265943,0.0936227951,9.88,11.71,0.0334207077,0.5,0.1579292267,0.0203145478,0.624508519,0.2424639581,17.5328451852,6.1329302966,0.8062010299,0.9028288707,0.9292908503,1.7966240813,1.351448167,0.0288335518,0.004587156,0.0563564875,0.00327654,0.0786369594,0.0085190039,2.6441837732,2,3.4422715538,3694.6485644822,1.3658589887,Mihalik,M,,0.1957369594,1.0842057497,
20689,1966,klab,DNE,0.0249671485,0.7079500657,0.0863994744,0.1806833114,6.82,12.7,0.0083493899,0.125,0.0738599872,0.0105973025,0.5748233783,0.3320488118,14.5343525286,6.3006995269,0.7767272511,0.8983152241,0.7687812966,2.0307209984,1.4955802261,0.0475272961,0.0170199101,0.0478484265,0.0038535645,0.0687219011,0.0083493899,2.6064220183,2,3.2940460748,3798.6361813077,1.3370771494,Mrs. Pollifax,F,,0.1957219011,1.0838316084,
11471,1935,klab,DNE,0.0553846154,0.6666666667,0.1220512821,0.1558974359,10.56,14.37,0.010794897,0.5,0.0902845927,0.0215897939,0.5976447498,0.3071638862,11.6813379105,5.719293089,0.8048547308,0.9087965059,0.5808145855,1.486924646,1.0752975235,0.0382728165,0.0078508342,0.0598626104,0.0078508342,0.0520117763,0.010794897,2.0860215054,2,2.7436501616,1105.1864005104,1.1393674232,Anne,F,,0.1957117763,1.0835800457,
23583,1982,klab,DNE,0.0211453744,0.601938326,0.0696035242,0.3073127753,7.53,9.24,0.0025996534,0.125,0.033102253,0.008492201,0.6270363951,0.4306759099,7.9185979194,6.8854532422,0.8716925623,0.8083177882,0.7205002968,1.9869733287,1.2201874526,0.0980935875,0.0095320624,0.0632582322,0.0032928943,0.1032928943,0.0064124783,4.1054913295,2,3.747271657,1752.6326504173,0.308453476,Joseph,M,,0.1956928943,1.0831109001,
4587,1921,klab,DNE,0.1942257218,0.5341207349,0.1351706037,0.1364829396,8.62,12.17,0.0306122449,0.25,0.0102040816,0.1352040816,0.5408163265,0.3558673469,5.307381622,5.3542868965,0.8430710092,0.6005281059,0.5097638346,1.4170914522,0.878526984,0.0510204082,0.0025510204,0.049744898,0.0408163265,0.0739795918,0.0076530612,2.665408805,3,2.9260267665,2653.6260378445,1.2523011033,Bruce,M,,0.1956795918,1.0827803837,
23519,1965,klab,DNE,0.0422405877,0.6992653811,0.0624426079,0.1960514233,8.32,14.22,0.0088378259,0,0.0326999558,0.0079540433,0.5572249227,0.3203711887,7.0019062851,6.85871443,0.8358398308,0.8223390253,0.5920116863,1.8110869474,1.2397761898,0.0366769775,0.0083959346,0.0415377817,0.0061864781,0.0534688467,0.0092797172,1.8214904679,2,2.4100668878,1010.9122737831,0.4809287696,Reid,M,,0.1956688467,1.082513409,
21676,1979,klab,DNE,0.025,0.7932432432,0.0445945946,0.1371621622,11.25,10.14,0.0104712042,0.375,0.0602094241,0.0085078534,0.6145287958,0.3180628272,9.2826600219,5.3043241604,0.8623314847,0.9003909167,0.7547064824,1.65848021,1.1537046994,0.0765706806,0.0058900524,0.0523560209,0.0045811518,0.0942408377,0.0091623037,2.0426966292,2,3.0783156443,1428.9537061814,1.070377308,Gaby,F,,0.1956408377,1.0818174923,
22272,1984,klab,DNE,0.0367604825,0.7254451465,0.0654796094,0.1723147616,6.42,12.51,0.0128707331,0.25,0.0643536654,0.0106323447,0.6138780078,0.3296026861,9.6235542597,5.519668411,0.7641401789,0.925025612,0.8402807346,1.7021105746,1.2152831118,0.043648573,0.0072747622,0.074426413,0.0027979855,0.0705092334,0.0027979855,1.9180509413,4,2.0810226458,1837.2564203201,1.0607716053,Arnie,M,,0.1956092334,1.081032246,
22401,1985,klab,DNE,0.0164894771,0.6615317856,0.0820134519,0.2399652853,7.25,10.76,0.0143157895,0.25,0.0288421053,0.0044210526,0.5753684211,0.4063157895,10.2546122623,10.7861104367,0.7607723632,0.6489818673,0.6784615602,2.2646782899,1.6722239804,0.0570526316,0.0071578947,0.0532631579,0.004,0.088,0.0035789474,1.4206092029,2,2.6651181261,4339.3051568841,0.9898050084,David,M,,0.1956,1.0808028313,
23398,1990,klab,DNE,0.0258116019,0.6407663651,0.0596061735,0.2738158595,10.67,11.76,0.0075344245,0,0.0109119252,0.009093271,0.597817615,0.4027020005,6.9623512247,7.0925526952,0.8541005146,0.710605657,0.612895938,1.7609526894,1.2226314652,0.0862561704,0.0106521174,0.0511821252,0.0051961548,0.0779423227,0.0062353858,3.0464716007,3,3.2595865551,3740.6879061658,1.0566914989,Garnet,F,,0.1955423227,1.0793697705,
20435,1960,klab,DNE,0.0144369586,0.8296438884,0.0230991338,0.1328200192,5.17,8.75,0.0037558685,0,0.0666666667,0.0037558685,0.6704225352,0.3615023474,7.2260963997,4.732441164,0.8026474623,0.881019853,0.6663501716,2.0401268585,1.4942409873,0.0816901408,0.0093896714,0.0882629108,0.0046948357,0.1079812207,0.0009389671,1.3192771084,2,2.290562371,1753.1570836752,2.0013208718,Ingram,M,,0.1954812207,1.077851619,
20043,1952,klab,DNE,0.0406212664,0.7264038232,0.0955794504,0.13739546,9.65,11.35,0.0170648464,0.375,0.1365187713,0.0113765643,0.6405005688,0.3071672355,12.975363605,4.2809846814,0.8008455067,0.9251402565,0.7290809355,1.8429302916,1.4332561867,0.0659840728,0.0056882821,0.0466439135,0.0113765643,0.0819112628,0.0022753129,1.3860830527,4,1.6511932675,1522.2442424657,1.7084671633,Laila,F,,0.1954112628,1.0761134321,
22696,1987,klab,DNE,0.0119384229,0.6801759347,0.0634621426,0.2444234998,7.06,9.03,0.0074188563,0,0.0411128284,0.0040185471,0.6309119011,0.4689335394,7.1729629277,5.5896601717,0.8466386884,0.8421984473,0.7277041352,2.0808588572,1.5289230045,0.1171561051,0.0126738794,0.0612055641,0.0046367852,0.1051004637,0.0077279753,3.3957871397,3,3.3472807219,4285.2346176446,1.3990318699,Kate,F,,0.1954004637,1.0758451157,
21599,1979,klab,DNE,0.0494555354,0.612522686,0.0716878403,0.2663339383,9.18,13.77,0.0079190497,0,0.057633084,0.0158380994,0.611966564,0.3515178179,9.5718135371,8.5664643188,0.8698772013,0.817708134,0.718318,1.9538007291,1.4012884063,0.0422349318,0.0079190497,0.0453145623,0.0030796304,0.057633084,0.010558733,1.2984984985,2,2.3498584149,1237.7626381176,0.5725081582,Tina,F,,0.195333084,1.0741709873,
23376,1990,klab,DNE,0.0210843373,0.8427710843,0.0475903614,0.0885542169,11.74,10.34,0.0046838407,0.375,0.0480093677,0.0111241218,0.5848946136,0.2991803279,9.5843428737,6.5872333654,0.9306399452,0.8525777844,0.4685688879,1.6811899765,1.177032995,0.0257611241,0.0029274005,0.0614754098,0.0046838407,0.0919203747,0.0146370023,2,2,3.1857860871,1444.6576632029,0.9051739744,Lunzie,F,,0.1953203747,1.0738552097,
20678,1966,klab,DNE,0.041011236,0.7036516854,0.0912921348,0.1640449438,11.79,12.83,0.0085721939,0.625,0.05304045,0.0117867667,0.6088936512,0.3211893919,9.3313392607,6.8859827145,0.9551532769,0.8994830685,0.7534951903,1.8774470312,1.2840916693,0.048486472,0.0050897402,0.0602732387,0.0037503349,0.0669702652,0.0083043129,2.3784860558,2,3.2096976976,3196.0740575508,0.8922596476,Jack,M,,0.1952702652,1.0726101799,
3913,1916,klab,DNE,0.1288659794,0.5807560137,0.2079037801,0.0824742268,7.25,12.36,0.07,0,0.0183333333,0.0633333333,0.495,0.2683333333,8.6195618443,8.9083698448,0.8343493465,0.5662809571,0.6540569535,1.4156385396,1.0735278788,0.025,0.0033333333,0.075,0.0166666667,0.0716666667,0.015,1.3435114504,2,2.4272556608,2565.5145605909,1.6196430307,Don,M,,0.1952666667,1.0725207709,
23228,1989,klab,DNE,0.0209737828,0.7625468165,0.0496878901,0.1667915106,7.08,11.11,0.0116674769,0.625,0.0525036461,0.0060768109,0.6229946524,0.3835683034,8.3989262089,6.9143155688,0.8414051233,0.8898094374,0.5586652305,1.9891295362,1.4576035193,0.083130773,0.0089936801,0.0751093826,0.0019445795,0.0841030627,0.0072921731,8.273318872,2,3.993402524,4932.3642759227,1.2932260818,Hallam,M,,0.1952030627,1.0709404542,
22849,1988,klab,DNE,0.0325077399,0.6602167183,0.0750773994,0.2321981424,6.06,10.25,0.0156833458,0.5,0.0433159074,0.0067214339,0.6295743092,0.3846153846,6.0141058205,3.6620030558,0.8228765079,0.8563997263,0.7352745199,1.6212868457,1.1715955612,0.0993278566,0.000746826,0.0522778193,0.0074682599,0.0926064227,0.0052277819,1.3995609221,3,1.5897942798,1800.1863722362,1.4119108802,Riker,M,,0.1951064227,1.068539319,
21384,1976,klab,DNE,0.0408415842,0.7091584158,0.0625,0.1875,10.78,11.87,0.0072158749,0.125,0.0108238124,0.0072158749,0.6386049308,0.3331328924,4.1792752086,4.250267595,0.8228765079,0.6641434301,0.550963778,1.8849725562,1.3955517971,0.0481058328,0.0096211666,0.0619362598,0.0012026458,0.0763680096,0.0108238124,2.4596774194,7,2.1298535742,2045.4149174457,1.3412556836,Conan,M,,0.1950680096,1.0675849001,
2758,1906,klab,DNE,0.0249920911,0.5688073394,0.0629547612,0.3432458083,10.72,12.31,0.0055401662,0,0.0307787011,0.0058479532,0.6112650046,0.351800554,6.5687547045,5.8291054756,0.8485403345,0.7887375042,0.6999184873,1.9601223008,1.2704062971,0.0824869191,0.0092336103,0.0473991998,0.0036934441,0.0717143737,0.0058479532,2.4740740741,3,2.8740482113,2640.5249426832,0.7905763301,Laura,F,,0.1948143737,1.0612830159,
20167,1954,klab,DNE,0.0224358974,0.6738782051,0.0633012821,0.2403846154,8.07,8.93,0.0031496063,0.125,0.0732283465,0.0047244094,0.6393700787,0.4118110236,9.3898371265,9.8876176969,0.8153528585,0.7766528462,0.7633104583,1.9452547071,1.4146202128,0.0771653543,0.0047244094,0.057480315,0.0023622047,0.105511811,0.0031496063,1.6703146375,2,2.6315900019,2401.179941003,1.9665683382,Carl,M,,0.194811811,1.0612193426,
11008,1950,klab,DNE,0.0430396772,0.6452589106,0.0803631473,0.231338265,9.59,12.61,0.0062458909,0.375,0.02695595,0.0174227482,0.5683760684,0.3560157791,6.518069047,5.3865585511,0.859552888,0.8133811041,0.5892429524,1.6839264947,1.1683110533,0.0631163708,0.0111768573,0.036817883,0.0042735043,0.0687047995,0.0098619329,2.7933649289,5,3.0943756517,1924.458317552,0.6530228427,Blaise,M,,0.1948047995,1.0610451336,
22504,1986,klab,DNE,0.0328685259,0.6832669323,0.0607569721,0.2231075697,6.58,9.77,0.0087378641,0.125,0.0747572816,0.0077669903,0.6242718447,0.4029126214,9.0674395868,5.0568886935,0.8638030495,0.9088598384,0.7894316111,1.7552467979,1.282501952,0.1009708738,0.0194174757,0.0524271845,0.0087378641,0.0970873786,0.0048543689,1.3748211731,2,2.4677797914,1116.4422551901,1.1617505257,Bobby,M,,0.1947873786,1.0606122907,
22058,1983,klab,DNE,0.0306330837,0.7733151804,0.1109598366,0.0850918993,10.56,12.2,0.0059016393,0.25,0.1455737705,0.0124590164,0.5993442623,0.251147541,18.365024567,5.2275180152,0.7700197277,0.8890619628,0.8453117385,1.7777930547,1.2529837326,0.0321311475,0.0052459016,0.0439344262,0.0026229508,0.0727868852,0.0150819672,2.3917672108,2,3.1989987949,1576.8210660609,1.1191065054,Thomas,M,,0.1947868852,1.0606000316,
22779,1987,klab,DNE,0.0278486395,0.6556122449,0.0537840136,0.262755102,7.92,11.87,0.0047550134,0.125,0.0903452553,0.010130246,0.6425470333,0.3820549928,17.2925162383,8.0144396525,0.8741192585,0.910996628,0.8592622352,2.1992318424,1.6184644005,0.0930328716,0.0074426297,0.0494107918,0.0064089312,0.076080215,0.0037213149,4.1653333333,2,3.5846209457,3558.3837678166,0.7593648672,Mike,F,,0.194780215,1.0604343026,
22630,1987,klab,DNE,0.021128644,0.6988499599,0.0516180797,0.2284033164,8.28,11.61,0.0044270833,0.125,0.0130208333,0.0067708333,0.6166666667,0.4098958333,6.5201198762,6.656925624,0.9093180907,0.694840325,0.7518587905,1.6650209173,1.1324139665,0.0971354167,0.0106770833,0.0596354167,0.0046875,0.0786458333,0.0080729167,1.5056086415,2,2.5573302941,1654.5300979296,0.4565480403,Fiben,M,,0.1947458333,1.0595800486,
21988,1982,klab,DNE,0.0248184019,0.710653753,0.0823244552,0.1822033898,9.82,9.82,0.0065127294,0.25,0.0651272943,0.007696862,0.6690349319,0.3552397869,8.0218903437,4.9226712354,0.7813251168,0.8741523114,0.8081065449,1.9648409286,1.5053647043,0.0864416815,0.0023682652,0.062759029,0.0023682652,0.0965068088,0.0059206631,1.4005167959,2,2.4602403856,3183.678264445,1.9579817125,Kirk,M,,0.1947068088,1.0586104387,
22352,1985,klab,DNE,0.0379888268,0.6536312849,0.0893854749,0.2189944134,5.41,10.92,0.0097297297,0.5,0.0335135135,0.0064864865,0.6140540541,0.3816216216,4.2290345788,4.0170047402,0.8459368502,0.7990340854,0.6421237376,1.6809218403,1.2671372214,0.0875675676,0.0118918919,0.0627027027,0.0054054054,0.0854054054,0.0010810811,2.2009803922,2,2.7263168862,1426.5969784104,1.5886380606,Carrie,F,,0.1946054054,1.0560909512,
22121,1983,klab,DNE,0.0266325224,0.6261203585,0.0565941101,0.290653009,7.5,11.98,0.0059612519,0,0.0601092896,0.0069547938,0.6217088922,0.4388971684,12.3505194577,12.6891988763,0.7983059221,0.7356147579,0.6637804496,2.3034565009,1.7313040764,0.0779930452,0.0091902633,0.0315449578,0.0034773969,0.0747640338,0.0094386488,14.8102766798,3,4.0777258402,5446.1417711952,1.4534672461,Alice,F,,0.1945640338,1.0550630248,
21491,1978,klab,DNE,0.0392857143,0.8419642857,0.0392857143,0.0794642857,12.04,14.79,0.0094827586,0,0.1267241379,0.0094827586,0.5844827586,0.250862069,16.2296697796,4.4812853083,0.8040061263,0.8492149255,0.7010059202,1.9382780758,1.5126733077,0.0181034483,0.000862069,0.0387931034,0.0017241379,0.0465517241,0.0163793103,1.5453315291,2,2.4919331561,1036.3258527909,0.9074657205,Herald,F,,0.1944517241,1.0522725574,
21291,1975,klab,DNE,0.0486073184,0.6734025123,0.0767340251,0.2012561442,12.94,14.08,0.0150259067,0.5,0.0481865285,0.0158031088,0.5857512953,0.2893782383,9.2282867547,7.1750119411,0.8607654274,0.8760680684,0.8709335152,1.773147346,1.2544312002,0.0329015544,0.0020725389,0.0396373057,0.0038860104,0.053626943,0.0124352332,2.3449969306,8,2.2902076913,2560.6134747257,0.6703176635,Toni,F,,0.194426943,1.0516568416,
21876,1981,klab,DNE,0.0260826772,0.6732283465,0.0501968504,0.250492126,6.97,9.59,0.007208073,0.5,0.0206631427,0.0105718405,0.6237385872,0.4598750601,5.1299624418,5.1397073127,0.7766195093,0.7408135346,0.724155405,1.743578936,1.2610043725,0.1119654012,0.0110523787,0.0528592023,0.0067275348,0.0985103316,0.0033637674,1.9546827795,2,2.7064481338,1691.3411350546,0.8713761644,Griffin,M,,0.1944103316,1.0512441117,
23369,1990,klab,DNE,0.0205198358,0.7501139991,0.0565435477,0.1728226174,5.95,10.3,0.0124223602,0,0.0767524401,0.0057675244,0.6113575865,0.3930789707,13.0094636367,4.5464269435,0.8882832979,0.9187565296,0.6494729161,1.8470081732,1.3240925633,0.0700976043,0.0062111801,0.0696539485,0.004880213,0.091393079,0.0141969831,4.2997946612,5,3.5771628768,3474.5959579199,1.6593103906,Nudger,M,,0.194393079,1.0508154505,
10222,1924,klab,DNE,0.0390554042,0.6948228883,0.1080835604,0.1580381471,6.44,9.97,0.0053097345,0,0.0938053097,0.0194690265,0.5920353982,0.2690265487,11.6537888472,6.7502130411,0.8041945496,0.9042263908,0.4847850214,1.6887650093,1.1639672723,0.0353982301,0.0115044248,0.0752212389,0.0017699115,0.0946902655,0.0053097345,2.2854030501,3,2.9758407643,1943.3843417689,1.8526066175,Dreadwind,M,,0.1943902655,1.0507455457,
11793,1946,klab,DNE,0.0407823554,0.6179775281,0.1102788181,0.2309612984,9.63,13.57,0.0066991474,0.375,0.0844498579,0.0198944377,0.5974421437,0.3160779537,20.3454177769,12.632061873,0.8879977577,0.8969821835,0.6939600755,1.9889343731,1.4277746953,0.053593179,0.0109622412,0.0438489647,0.0069021518,0.0586682907,0.0048721072,4.8125,3,3.6099288948,3439.9624115169,0.770255802,Morcar,M,,0.1943682907,1.0501995558,
10595,1940,klab,DNE,0.1694058154,0.608091024,0.1656131479,0.0568900126,12.09,12.94,0.0611995104,0.75,0.1272949816,0.0930232558,0.5691554468,0.2435740514,11.0325829618,7.6953115521,0.7883896382,0.8482443258,0.8209144629,1.6713191419,1.2152548382,0.0195838433,0.0012239902,0.0342717258,0.0208078335,0.064871481,0.0110159119,1.1412235563,2,1.6585016471,1271.3065600582,0.7268762493,Carol,F,,0.194271481,1.0477942042,
23123,1989,klab,DNE,0.0145089286,0.7020089286,0.0647321429,0.21875,9.06,12.55,0.0119956379,0,0.052344602,0.0065430752,0.612868048,0.3904034896,7.6303186442,5.22905566,0.8543711167,0.8251085504,0.5135295514,1.5527314537,1.1211066177,0.0610687023,0.0065430752,0.0370774264,0.0032715376,0.0687022901,0.0098146129,2.0404761905,2,2.5049578076,1333.8106206811,1.5563717861,Kirk,M,,0.1942022901,1.0460750744,
10230,1924,klab,DNE,0.051054384,0.5704772475,0.0554938957,0.3229744728,8.77,11.9,0.0163398693,0.125,0.0098039216,0.0337690632,0.5239651416,0.4074074074,4.7024793483,4.7837282575,0.8580243656,0.5743107628,0.3312331638,1.5435092686,1.054640025,0.0675381264,0.0163398693,0.0435729847,0.0010893246,0.0751633987,0.0043572985,1.8139534884,3,1.9694535893,1101.2848323044,1.2835487556,Delia,F,,0.1941633987,1.0451087716,
11350,1931,klab,DNE,0.0225454545,0.728,0.0589090909,0.1905454545,7.38,11.04,0.0070372977,0.125,0.0964109782,0.0063335679,0.6164672766,0.3413089374,12.1942111299,4.3151323985,0.8073923314,0.9279099363,0.7925514578,1.9468044099,1.3963322329,0.069669247,0.0035186488,0.0802251935,0.0021111893,0.0837438424,0.0042223786,1.1672212978,2,2.2979873785,2099.8278829604,1.4966699095,Anthony,M,,0.1941438424,1.0446228721,
11278,1929,klab,DNE,0.0514612452,0.7160101652,0.0959339263,0.1365946633,9.51,9.09,0.0121432908,0.25,0.0831815422,0.0182149362,0.5895567699,0.3230115361,11.0338751641,4.6914681706,0.8002286623,0.9511262374,0.790051353,1.7039701176,1.2425835938,0.0595021251,0.0036429872,0.087431694,0.0036429872,0.1032179721,0.0030358227,1.0157068063,2,2.1763252752,1928.6451019622,1.2426836997,Charles,M,,0.1941179721,1.0439800939,
22855,1988,klab,DNE,0.0192050022,0.7465386333,0.0533720411,0.1808843234,7.11,12.13,0.005856833,0.5,0.0629067245,0.0045553145,0.5958785249,0.3711496746,13.0480687924,6.6724235994,0.8344781934,0.9253293547,0.7403029389,1.8652040462,1.3511737278,0.0490238612,0.0067245119,0.0622559653,0.0017353579,0.0726681128,0.0114967462,4.514573991,3,3.7119506393,5172.7681438664,1.2845215157,Jason,M,,0.1939681128,1.0402566622,
22289,1984,klab,DNE,0.0290574061,0.6839121191,0.05102764,0.2360028349,8.13,13.34,0.006263048,0.125,0.0814196242,0.0090466249,0.6590118302,0.4043145442,13.468441428,7.0108269118,0.9576764528,0.8616809318,0.7833122437,1.7862907735,1.27602545,0.0647181628,0.0083507307,0.0501043841,0.0027835769,0.0605427975,0.0055671538,2.1556982343,2,2.9601766349,1467.2624575281,1.0925260294,Lesley,F,,0.1939427975,1.0396276736,
22135,1983,klab,DNE,0.0300224467,0.7107182941,0.076318743,0.1829405163,13.67,11.28,0.010901356,0.5,0.010901356,0.0090401489,0.5572985908,0.3499069396,5.9259455642,6.0097294426,0.7440490199,0.6995272657,0.7387704884,1.7862083496,1.1959795347,0.0510502526,0.0037224143,0.0592927413,0.0050518479,0.0810954533,0.007976602,1.2262988752,2,2.07766981,2143.5747294699,0.5740692902,Sabrina,F,,0.1938954533,1.038451351,
10695,1943,klab,DNE,0.0437006044,0.6592282659,0.0655509066,0.2315202232,7.71,10.73,0.0103697024,0.625,0.0622182146,0.0117222723,0.6316501353,0.4156898106,11.6504717898,5.3449806733,0.8360275132,0.9059861068,0.7618803934,1.7062805569,1.2593332557,0.0946798918,0.0135256988,0.0437330929,0.0085662759,0.0865644725,0.0045085663,2.247804878,3,2.5645038205,1839.5943949858,0.7984350673,Sam,M,,0.1938644725,1.0376815963,
658,1890,klab,DNE,0.2200488998,0.4743276284,0.1662591687,0.1393643032,6.37,9.67,0.0213270142,0,0.0142180095,0.13507109,0.5165876777,0.3507109005,3.1761393324,3.2578845172,0.8493188007,0.6230765032,0.2619803387,1.7379960133,1.1408034912,0.0497630332,0.0023696682,0.0805687204,0.028436019,0.0971563981,0.0023696682,5.8310502283,3,3.8644923825,1708.178388935,1.3376494823,Cecil,M,,0.1938563981,1.0374809783,
22264,1984,klab,DNE,0.0316344464,0.6999121265,0.0773286467,0.1911247803,7.13,10.83,0.0107480653,0.375,0.0619088564,0.0073086844,0.6418744626,0.3804815133,8.4548934632,4.2336391056,0.9144419155,0.9066996633,0.709236116,1.9861748242,1.4602213227,0.0580395529,0.0042992261,0.0597592433,0.0025795357,0.0855546002,0.0081685297,4.7278617711,10,3.5207444618,3894.7405878585,1.7792327948,Judd,M,,0.1938546002,1.0374363073,
21704,1980,klab,DNE,0.0340831629,0.6980231766,0.0872528971,0.1806407635,9.03,9.29,0.0085751979,0.125,0.058707124,0.0059366755,0.598944591,0.3562005277,7.8626190638,4.9322504098,0.7896273457,0.8617744267,0.6383094467,1.7751949187,1.1155961675,0.0481530343,0.0039577836,0.0639841689,0.0013192612,0.1009234828,0.0164907652,1.6636568849,2,2.6377789861,1639.5266061577,1.1122975618,Barney,M,,0.1938234828,1.0366631587,
21962,1982,klab,DNE,0.0380469245,0.7146480659,0.0651025153,0.1822024942,11.43,13.67,0.0079252185,0.25,0.057102215,0.0121926438,0.5836212152,0.3722820565,14.1614434773,9.0854867589,0.8342116375,0.8970645541,0.514047321,1.8614028645,1.3760557318,0.0825035562,0.0125990652,0.0467384678,0.004470636,0.057102215,0.0125990652,9.9716157205,2,4.0621963041,4493.3981384915,0.9838839804,Barney,M,,0.193802215,1.036134735,
2756,1906,klab,DNE,0.1589785832,0.6556836903,0.1268533773,0.0584843493,10.45,10.22,0.0273092369,0.625,0.065060241,0.0859437751,0.5590361446,0.2345381526,9.6613416746,5.7670931412,0.8239170695,0.8960808943,0.6828410111,1.4457547766,1.0149842386,0.0305220884,0.0032128514,0.0489959839,0.0200803213,0.0915662651,0.0048192771,3.606504065,3,3.3992088454,2433.3783146277,1.0971047406,George,M,,0.1937662651,1.0352415172,
23339,1990,klab,DNE,0.0261671127,0.5935176925,0.0624442462,0.3178709486,7.35,12.27,0.0040439053,0.375,0.0248411323,0.0072212594,0.6343154246,0.4410745234,7.0544321848,7.1583165353,0.8048129902,0.7623295143,0.6142977537,1.8231090482,1.2215464915,0.1273830156,0.0144425188,0.0482380127,0.0040439053,0.0710571924,0.0049104564,4.0509950249,3,3.5594910917,2805.6543799047,0.8614228983,Sun Wolf,M,,0.1937571924,1.0350160952,
