"","emotion","sense"
"Chadwyck_American_1852_Herbert_TheCavaliersof.txt",0.0312116403700488,0.0106209394928296
"Chadwyck_American_1852_Herbert_TheKnightsof.txt",0.0280163321882722,0.00913788947146387
"Chadwyck_American_1852_Melville_PierreorThe.txt",0.0217738356264201,0.0109432237465306
"Chadwyck_American_1852_Sedgwick_ANewEngland.txt",0.0258093459312972,0.0115176151761518
"Chadwyck_American_1852_Simms_AsGooda.txt",0.0242102644888484,0.0122985932620291
"Chadwyck_American_1852_Simms_TheGoldenChristmas.txt",0.023159503750311,0.0115708648821585
"Chadwyck_American_1852_Stowe_UncleTomCabin.txt",0.021795194020391,0.0136377047568052
"Chadwyck_American_1852_Warner_DollarsandCents.txt",0.0190556381638271,0.015156129633279
"Chadwyck_American_1853_Bennett_ClaraMorelandor.txt",0.0269767345156663,0.0137742478740878
"Chadwyck_American_1853_Hale_LiberiaorMr.txt",0.0214552619063795,0.0104219036619336
"Chadwyck_American_1853_Herbert_TheChevaliersof.txt",0.0221167894931201,0.0089189666522165
"Chadwyck_American_1853_Simms_MariedeBerniere.txt",0.0259015359324075,0.0114597570416814
"Chadwyck_American_1853_Simms_VasconselosARomance.txt",0.0277335803911301,0.0123562466012769
"Chadwyck_American_1853_Trowbridge_J_T_John_Townsend_1827_1916_TheDesertedFamily.txt",0.0345923834507903,0.0148062515284231
"Chadwyck_American_1853_Willis_Fun-JottingsorLaughs.txt",0.0197881310340105,0.010720608805376
"Chadwyck_American_1854_Cooke_LeatherStockingand.txt",0.0312846927039056,0.0128319247887183
"Chadwyck_American_1854_Cooke_TheVirginiaComedians.txt",0.0322840599319498,0.014381081242414
"Chadwyck_American_1854_Cooke_TheYouthof.txt",0.0375504957767169,0.0138817480719794
"Chadwyck_American_1854_Cummins_TheLamplighter1854.txt",0.0280691201399902,0.0147099032099306
"Chadwyck_American_1854_Duganne_BiancaorThe.txt",0.0247009148486981,0.0118754398311049
"Chadwyck_American_1854_Herbert_PersonsandPictures.txt",0.0252463818484224,0.00800172115615355
"Chadwyck_American_1854_Holmes_TempestandSunshine.txt",0.0227750186788555,0.0129741133037402
"Chadwyck_American_1854_Jones_FreaksandFortune.txt",0.0240903149485552,0.0104423008112864
"Chadwyck_American_1854_Myers_TheMiserHeir.txt",0.0246064470894613,0.0101330484282924
"Chadwyck_American_1854_Shillaber_LifeandSayings.txt",0.023667608227667,0.0153553252118512
