Filename,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"2014_Watson,Alexander_RingofSteel_HIST.txt",HIST,205814,205814,29.3,74.71,0,48.47,5.41,2.09,0.04,0.05,0.01,0.8,1.19,3.31,10.12,7.72,5.66,5.69,0.87,0.49,2.91,15.93,5.56,0.75,2.46,1.69,0.01,5.41,0.13,0.05,0.76,5.82,2.12,3.66,0.58,2,0.61,12.63,1.28,1.61,1.08,1.52,0.95,0.94,4.34,1.39,0.76,0.23,0.1,0.32,0.95,0.22,0.35,0.05,0.36,14.87,1.82,8.13,4.64,2.69,2.86,0.46,0.26,0.72,0.46,0.85,0.03,0.07,0.05,4.68,6.39,0.21,0.13,0.01,0.01,1.22,0,1.35,0.12,0.02,14.25
"2014_Weir,Alison_AgainstourBetter_HIST.txt",HIST,13424,13424,30,75.04,0,46.11,7.75,2.76,0.55,0.14,0,1.06,1.01,5,8.89,8.19,5.47,5.29,1.74,0.69,2.4,14.95,4.66,0.34,2.38,1.15,0,6.54,0.2,0.11,0.72,4.05,2.18,1.85,0.34,0.86,0.39,12.72,1.92,1.97,0.98,1.3,0.74,0.7,3.96,0.74,0.63,0.29,0.16,0.17,0.49,0.13,0.3,0.03,0.04,13.77,2.03,6.64,4.41,4.58,3.15,0.7,0.19,0.69,3.23,0.41,0.03,0.08,0.02,4.3,6.27,0.51,0.13,0,0,1.12,0,0.78,0.95,0.16,15.17
"2014_Winroth,Anders_TheAgeoftheVikings_HIST.txt",HIST,82664,82664,23.54,75.4,0,51.4,7.7,3.61,0.05,0.38,0.02,1.73,1.44,4.08,9.79,8.73,5.94,4.7,2.79,0.64,3.6,16.13,6.02,0.72,2.81,1.24,0.01,6.92,0.35,0.08,0.72,3.84,2.26,1.57,0.12,0.9,0.36,13.76,1.67,1.49,0.97,2.29,0.93,0.45,4.66,1.71,1.13,0.49,0.18,0.38,1.09,0.51,0.25,0.04,0.3,14.01,1.45,8.06,4.39,1.39,2.44,0.75,0.27,0.88,1.15,0.7,0.01,0.14,0.12,4.02,6.36,0.26,0.2,0.05,0.01,0.55,0,0.56,0.37,0.02,12.77
"2014_Wright,Lawrence_ThirteenDaysinSeptember_HIST.txt",HIST,86737,86737,22.56,77.24,0,51.32,8.6,4.74,0.02,0.07,0.03,3.52,1.1,3.86,10.35,10.15,6.5,6.38,2.05,0.88,2.98,15.35,5.14,0.77,2.02,1.53,0.01,8.25,0.28,0.13,0.59,4.55,2.12,2.34,0.46,1.06,0.52,12.87,1.6,1.39,1.51,1.48,0.97,0.75,4.23,1.46,1.34,0.57,0.28,0.39,1.19,0.49,0.39,0.1,0.22,15.53,2.02,7.32,5.86,2.31,1.99,0.73,0.42,0.5,0.99,0.5,0.05,0.07,0.05,5.59,5.51,0.11,0.27,0.08,0.01,0.49,0,0.87,0.03,0.01,13
"2015_Allen,JohnL_TheFrancisMiracle_HIST.txt",HIST,73439,73439,26.43,76.71,0,48.79,7.1,3.1,0.02,0.01,0.03,2.44,0.6,4,10.69,7.35,4.79,3.41,2.95,0.43,2.95,16.74,5.2,0.65,2.12,1.06,0,7.44,0.2,0.15,0.79,3.58,2.02,1.48,0.23,0.72,0.3,12.36,1.84,1.78,0.75,1.76,0.88,0.73,3.74,1.29,1.15,0.43,0.33,0.33,1,0.33,0.34,0.24,0.13,14.42,1.89,7.69,4.54,2.81,2,0.57,0.32,0.91,4.26,0.16,0.01,0.08,0.04,3.72,5.07,0.11,0.1,0.03,0,0.7,0,1.79,0.13,0.09,11.88
"2015_Appy,ChristianG_AmericanReckoning_HIST.txt",HIST,110645,110645,26.31,74.66,0,48.03,6.47,2.95,0.13,0.34,0.12,1.3,1.06,3.52,9.74,8.11,5.52,5.14,1.8,0.62,2.93,14.87,5.36,0.93,2.91,1.55,0.05,6.31,0.14,0.08,0.72,5.9,2.27,3.59,0.37,2.35,0.5,13.34,1.59,1.55,0.99,2.05,1.24,0.83,4,1.78,1.32,0.6,0.3,0.33,1.03,0.41,0.44,0.11,0.12,13.32,1.65,7.28,4.23,2.92,2.53,0.78,0.29,0.6,0.41,1.26,0.02,0.05,0.14,5.15,5.33,0.27,0.1,0.13,0.01,0.94,0,0.88,0.23,0.08,13.35
"2015_Bogosian,Eric_OperationNemesis_HIST.txt",HIST,87173,87173,26.11,75.04,0,50.3,7.67,4.21,0.37,0.17,0.17,2.46,1.03,3.45,10.41,9.04,6.47,6.28,1.32,0.67,2.55,15.45,5.49,0.86,2.07,1.42,0.02,7.44,0.38,0.15,0.85,4.24,1.71,2.5,0.42,1.45,0.34,12.88,1.6,1.49,1.24,1.51,1.12,0.62,4.42,1.34,1.09,0.46,0.15,0.36,1.26,0.55,0.49,0.06,0.19,14.6,1.99,7.63,4.75,1.97,1.86,0.75,0.49,0.56,0.78,1.12,0.03,0.1,0.09,5.08,5.95,0.41,0.11,0.22,0.02,0.52,0,0.79,0.37,0.04,13.87
"2015_Bradley,James_TheChinaMirage_HIST.txt",HIST,89911,89911,25.46,70.06,0,44.68,6.52,3.35,0.19,0.28,0.1,1.93,0.84,3.18,8.61,8.09,5.43,5.07,1.49,0.87,2.3,14.35,5.15,0.76,1.7,1.68,0.01,7.24,0.39,0.16,0.7,4.31,2.34,1.93,0.22,1.03,0.42,12.52,1.44,1.4,1.38,1.17,0.8,0.67,4.61,1.27,1.17,0.43,0.2,0.34,1.02,0.35,0.43,0.09,0.17,13.39,1.62,6.97,4.57,3.38,2.18,0.69,0.39,1.06,0.66,0.43,0.04,0.05,0.12,4.82,5.69,0.37,0.19,0.05,0.02,0.94,0,1.89,0.19,0.07,14.41
"2015_Burrough,Bryan_DaysofRage_HIST.txt",HIST,171463,171463,22.87,74.44,0,48.19,7.52,3.91,0.07,0.07,0.03,2.4,1.34,3.61,10.24,7.88,4.92,5.76,1.05,0.52,2.59,14.81,4.73,0.6,2.29,2.34,0.04,7.92,0.28,0.23,0.77,3.17,1.46,1.67,0.31,0.81,0.28,11.61,1.56,0.96,0.83,1.47,1.01,0.62,4.33,1.01,1.79,0.94,0.34,0.45,1.24,0.54,0.4,0.11,0.21,17.67,2.62,8.48,6.25,2.66,1.51,0.94,0.87,0.73,0.2,0.33,0.02,0.05,0.08,5.61,7.45,0.28,0.37,0.03,0.01,0.74,0,1.26,0.03,0.06,15.87
"2015_Cadbury,Deborah_PrincesatWar_HIST.txt",HIST,128972,128972,22.52,77.54,0,50.84,8.29,5.21,0.41,0.27,0.15,3.62,0.77,3.09,10.39,9.99,6.71,6.41,1.9,0.76,2.91,16.04,4.58,0.96,1.93,0.86,0.02,9.13,0.78,0.14,0.63,5.5,2.81,2.61,0.59,1.04,0.53,12.69,1.75,1.01,1.32,1.67,1.06,0.73,4,1.47,1.76,0.75,0.36,0.57,1.04,0.45,0.39,0.07,0.15,14.59,1.98,7.59,4.8,1.49,2.6,0.74,0.53,0.31,0.72,0.45,0.03,0.09,0.08,5.2,4.39,0.18,0.14,0.16,0.04,0.66,0,2.98,0.06,0.05,13.9
"2015_Campbell,WJoseph_1995TheYear_HIST.txt",HIST,57453,57453,27.58,72.03,0,45.79,5.62,2.5,0.07,0.04,0.02,1.78,0.58,3.12,10.5,7.5,5.17,4.99,1.56,0.44,2.17,15.18,5.02,0.8,1.88,1.5,0.02,5.63,0.17,0.1,0.38,3.91,1.9,2,0.4,0.97,0.34,11.38,1.83,1.27,0.63,1.49,0.67,0.58,3.91,1.24,1.39,0.68,0.34,0.31,0.89,0.38,0.25,0.14,0.14,16.04,1.72,8.21,5.78,3.51,2.04,0.98,0.52,0.82,0.18,0.42,0.01,0.06,0.06,5.47,6.19,0.3,0.13,0.02,0,1.26,0,1.18,0.05,0.14,14.79
"2015_Casey,Kathryn_DeliverUs_HIST.txt",HIST,86270,86270,20.41,76.39,0,48.94,9.48,5.57,0.55,0.1,0,4.04,0.88,3.91,9.94,8.56,4.86,6.48,1.09,0.39,3.2,14,5.33,0.62,1.63,1.81,0.01,9.7,0.89,0.31,1.17,3.66,1.41,2.22,0.33,1.22,0.43,12.47,2.16,0.97,1.04,1.81,0.8,0.58,4.51,1.34,1.79,0.89,0.29,0.48,2.35,1.23,0.58,0.26,0.33,16.79,2.54,7.93,6.16,1.91,1.3,0.89,0.92,0.56,0.2,1.15,0.01,0.05,0.07,5.8,7.54,0.16,0.06,0.21,0,0.73,0,2.62,0.1,0.04,17.36
"2015_Cottrell,Leonard_LostWorlds_HIST.txt",HIST,91504,91504,25,74.71,0,51.57,7.52,3.06,0.08,0.24,0.12,1.14,1.49,4.46,10.8,8.24,5.97,4.75,2.52,0.45,2.95,15.98,5.78,0.64,2.49,1.34,0.01,5.9,0.19,0.06,0.78,3.57,2.17,1.37,0.19,0.6,0.33,12.92,1.79,1.12,0.56,2.1,1.03,0.56,4.99,1.22,0.97,0.49,0.11,0.26,1.13,0.57,0.36,0.07,0.19,13.97,1.3,7.67,4.77,1.24,2.03,0.71,0.33,0.46,1.04,0.56,0.01,0.1,0.1,4.28,7.33,0.09,0.38,0.06,0.01,0.95,0,0.33,0.13,0,13.71
"2015_Denis,Nelson_WarAgainstAllPuertoRicans_HIST.txt",HIST,69780,69780,22.17,72.94,0,47.09,7.6,4.86,0.19,0.37,0.06,3.07,1.18,2.74,9.92,6.75,3.96,5.09,0.9,0.4,2.18,13.63,6.11,0.59,2.44,2.31,0.02,8.25,0.33,0.09,0.85,3.27,1.6,1.64,0.17,0.85,0.33,12.25,0.98,0.91,0.75,1.23,1.34,0.65,5.56,1.06,1.86,0.73,0.42,0.47,2.32,1.03,0.63,0.1,0.59,14.82,1.94,7.93,4.8,3.11,1.32,1.46,0.84,0.87,0.24,0.59,0.01,0.03,0.11,5.6,7.95,0.33,0.21,0.02,0.01,0.62,0,0.97,0.28,0.14,16.41
"2015_Donovan,FrankR_TheVikings_HIST.txt",HIST,26320,26320,21.72,73.67,0,50.43,7.19,4.08,0.04,0.02,0,2.35,1.68,3.11,11.17,7.86,5.11,5.69,1.35,0.33,2.5,15.15,6.28,0.66,2.49,1.74,0,7.81,0.66,0.09,0.62,3.89,1.91,1.95,0.16,1.23,0.36,12.56,1.36,1.25,0.74,1.62,0.68,0.61,5.24,1.46,0.97,0.48,0.14,0.33,1.16,0.64,0.36,0.03,0.19,14.51,1.98,7.48,4.87,1.12,2.22,0.53,0.36,0.71,0.97,0.57,0.01,0.06,0.05,4.68,7.11,0.16,0.3,0,0,0.97,0,0.91,0.04,0,14.21
"2015_Downs,GregoryP_AfterAppomattox_HIST.txt",HIST,84071,84071,29.96,74.07,0,45.99,5.35,2.13,0,0.07,0,0.88,1.18,3.22,9.52,6.96,4.33,4.24,1.12,0.83,2.68,15.72,5.96,1.11,2.15,1.23,0.01,5.51,0.13,0.03,0.55,5.28,2.55,2.7,0.33,1.67,0.35,14.74,1.59,1.72,1.63,2,0.98,1.4,3.81,2.31,1.3,0.93,0.12,0.19,0.57,0.16,0.22,0.15,0.05,14.88,1.58,7.94,4.79,3.47,2.9,0.3,0.29,0.55,0.13,0.76,0.01,0.03,0.11,4.8,6.43,0.05,0.25,0.03,0,0.47,0,1.14,0.03,0.06,13.29
"2015_Doyle,DonH_TheCauseofAllNations_HIST.txt",HIST,88754,88754,28.09,71.71,0,46.93,6.77,3.3,0.02,0.17,0.02,2.25,0.85,3.47,9.4,7.37,4.74,4.98,1.07,0.8,2.07,16.89,5.42,0.73,1.93,0.94,0.01,7.19,0.23,0.15,0.44,4.93,2.73,2.15,0.41,1.2,0.33,12.63,1.69,1.38,1.13,1.51,0.86,0.64,4.48,1.28,1.14,0.46,0.32,0.31,0.66,0.32,0.23,0.06,0.08,13.78,1.77,7.38,4.4,2.85,2.05,0.51,0.28,0.55,0.64,0.61,0.01,0.07,0.03,4.09,5.95,0.13,0.08,0.03,0.05,0.44,0,1.31,0.13,0,12.34
"2015_Dunkerly,RobertM_TotheBitterEnd_HIST.txt",HIST,38978,38978,24.53,70.96,0,46.46,5.92,3.35,0.26,0.15,0.17,1.4,1.36,2.57,10.1,7.55,4.74,5.29,1.23,0.54,2.5,15.81,5.35,0.63,2.12,1.05,0,7.03,0.21,0.08,0.61,3.69,1.65,1.99,0.22,1.2,0.4,11.52,0.97,1.13,0.67,1.22,0.54,0.76,5.03,1.03,0.87,0.44,0.13,0.24,0.77,0.25,0.2,0.2,0.13,16.95,2.33,9.08,5.1,2.19,1.45,0.53,0.79,0.49,0.13,0.7,0.04,0.08,0.03,6.15,7.08,0.3,0.2,0.02,0,0.36,0,0.9,0.3,0.25,15.87
"2015_Foner,Eric_GatewaytoFreedom_HIST.txt",HIST,62782,62782,27.74,71.75,0,46.31,6.14,3.01,0.04,0.03,0.01,1.95,0.98,3.13,10.14,5.77,3.53,4.2,0.72,0.35,2.36,17.04,5.36,0.57,1.85,1.33,0,7.88,0.5,0.08,1.06,3.1,1.96,1.1,0.15,0.43,0.24,11.2,1.23,1.04,0.59,1.24,1.23,0.65,4.11,1.16,1.33,1.04,0.12,0.12,1.01,0.16,0.28,0.53,0.06,16.27,2.15,8.26,5.57,2.55,1.66,0.55,0.35,1.3,0.35,0.23,0.01,0.08,0.05,4.61,7.63,0.09,0.13,0,0,0.5,0,1.12,0.17,0.14,14.59
"2015_Fraser,Steve_TheAgeofAcquiescence_HIST.txt",HIST,121697,121697,29.33,76.01,0,47.92,6.1,1.82,0.03,0.19,0.07,0.45,1.07,4.28,9.42,6.41,4.46,3.59,1.84,0.44,2.96,15.76,6.61,0.75,2.9,1.35,0.02,5.04,0.19,0.06,0.73,4.5,2.47,1.97,0.43,0.79,0.42,13.15,1.43,1.31,0.81,2.11,1.14,0.59,4.91,1.74,0.94,0.35,0.14,0.36,1.3,0.32,0.67,0.12,0.23,14.18,1.49,7.55,4.8,4.93,2.31,0.81,0.45,2.46,0.5,0.28,0.01,0.12,0.19,3.89,6.68,0.24,0.24,0.1,0.02,1.12,0,0.71,0.24,0.05,13.52
"2015_Fried,Johannes_TheMiddleAges_HIST.txt",HIST,215338,215338,26.94,75.04,0,51.34,6.99,2.61,0.04,0.07,0,1.58,0.92,4.38,10.97,6.96,4.99,4.83,1.16,0.32,3.3,17,6.22,0.8,2.39,0.97,0.03,5.41,0.32,0.04,0.51,3.54,2.13,1.36,0.26,0.6,0.26,13.26,1.87,1.44,0.66,1.46,1.47,0.64,4.87,1.37,0.71,0.31,0.11,0.2,0.72,0.27,0.34,0.06,0.07,13.74,1.47,7.06,4.91,2.22,2.74,0.37,0.16,0.68,1.99,0.28,0.01,0.09,0.07,3.33,6.67,0.15,0.52,0.06,0.01,0.49,0,0.64,0.45,0.02,12.79
"2015_Gessen,Masha_TheBrothers_HIST.txt",HIST,72797,72797,21.2,79.16,0,53.28,9.23,5.08,0.22,0.04,0.12,3.3,1.4,4.15,9.31,10.87,7.26,7.28,2.15,0.62,3.46,14.81,5.91,1.14,2.49,1.77,0.01,9.87,0.81,0.28,1.04,3.31,1.57,1.7,0.42,0.71,0.25,14.1,1.82,1.17,1.11,2.29,1.16,0.52,4.66,2.04,1.35,0.71,0.27,0.31,1.06,0.38,0.44,0.05,0.2,15.4,2.12,7.44,5.56,2.58,1.46,1.08,1.04,0.65,0.28,0.38,0.02,0.08,0.15,4.32,5.87,0.55,0.25,0.09,0,0.77,0,0.92,0.06,0.02,12.91
"2015_Grosvenor,EdwinS_TheBestofAmerican_HIST.txt",HIST,52856,52856,24.59,74.46,0,48.7,7.29,4.45,0.01,0.02,0,3.82,0.61,2.84,10.32,8.75,5.61,6.55,0.93,0.56,2.29,15.64,5.25,0.72,1.91,1.57,0.03,8.45,0.45,0.11,0.62,4.53,2.03,2.47,0.27,1.37,0.52,11.95,1.18,1.04,1.09,1.24,0.79,0.87,4.22,1.41,1.49,0.87,0.22,0.34,1.29,0.5,0.38,0.24,0.18,15.42,2.21,7.66,5.2,2.29,2.31,0.64,0.49,0.58,0.29,0.74,0.01,0.04,0.03,5.31,7.09,0.31,0.29,0.02,0,0.85,0,1.34,0.03,0.03,15.3
"2015_Harden,Blaine_TheGreatLeaderandtheFighterPilot_HIST.txt",HIST,70756,70756,21.24,76.05,0,49.69,8.14,5.03,0.04,0.02,0.01,3.86,1.1,3.11,9.09,8.72,5.55,6.18,1.28,0.59,2.69,15.13,5.52,1.98,1.9,1.92,0.03,9.05,0.52,0.13,0.45,4.96,2.09,2.84,0.46,1.62,0.39,12.68,1.41,1.62,1.24,1.33,0.87,0.76,4.44,1.44,1.46,0.58,0.34,0.45,1.23,0.44,0.35,0.1,0.37,16.06,2.22,8.54,5.15,2.83,2.17,0.86,0.35,0.57,0.18,0.84,0.02,0.06,0.1,5.59,6.11,0.14,0.04,0.03,0,1.05,0,0.88,0.08,0.03,14.01
"2015_Hartman,Andrew_AWarfortheSoul_HIST.txt",HIST,91338,91338,32.19,73.74,0,44.65,6.96,2.24,0.03,0.06,0.02,1.24,0.9,4.71,9.46,6.56,4.23,4.77,0.93,0.37,2.84,15.1,4.42,0.63,2.45,0.93,0.03,6.6,0.26,0.08,0.99,4.33,2.18,2.11,0.3,1.11,0.33,12.65,2.28,1.91,0.86,1.57,1.01,1.19,2.88,1.26,1.41,0.88,0.23,0.22,1.36,0.2,0.49,0.8,0.06,11.65,1.52,6.32,3.64,4.18,2.17,1.08,0.3,0.5,1.22,0.21,0.01,0.05,0.18,3.81,5.84,0.35,0.04,0.05,0,0.76,0,1.07,0.03,0.01,12
"2015_Henderson,Bruce_RescueatLosBanos_HIST.txt",HIST,85993,85993,21.15,75.28,0,50.97,8.05,4.95,0.09,0.03,0.09,2.83,1.91,3.1,9.71,9.74,6.12,6.91,1.26,0.63,3.04,15.57,5.73,0.75,2.21,1.94,0.03,8.34,0.23,0.08,0.76,3.34,1.43,1.87,0.18,1.07,0.32,12.86,1.24,1.13,1.25,1.3,0.82,0.97,5.18,1.28,1.56,0.64,0.33,0.5,1.96,0.67,0.76,0.05,0.52,16.51,2.65,8.14,5.44,1.84,1.45,0.78,0.4,0.26,0.15,0.54,0.03,0.09,0.08,5.16,5.45,0.28,0.11,0.13,0.02,0.82,0,0.89,0.06,0.01,12.99
"2015_Hiro,Dilip_TheLongestAugust_HIST.txt",HIST,150361,150361,28.56,69.29,0,44.87,6.01,2.86,0.05,0.14,0.02,1.92,0.72,3.15,10.12,5.44,3.73,3.77,0.72,0.47,1.4,17.23,4.28,0.42,1.53,1.77,0.01,5.87,0.15,0.12,0.37,3.84,1.93,1.88,0.35,0.98,0.36,10.61,1.19,1.63,0.68,0.83,0.6,0.91,4.01,0.77,0.84,0.29,0.14,0.35,0.75,0.37,0.24,0.05,0.1,15.24,1.9,8.32,4.68,3.31,2.2,0.8,0.34,0.57,1.27,0.37,0.02,0.08,0.02,4.88,5.65,0.15,0.06,0.02,0,1.38,0,1.1,0.29,0.08,13.9
"2015_Hodes,Martha_MourningLincoln_HIST.txt",HIST,84269,84269,25.62,76.51,0,48.01,7.04,3.8,0.05,0.02,0.01,2.54,1.17,3.24,9.65,7.98,4.52,5.9,0.8,0.68,3.27,15.71,5.78,0.71,2.47,1.19,0.02,8.69,0.5,0.18,1.11,5.55,2.17,3.28,0.35,1.34,1.28,13.6,1.74,1.08,1.26,1.67,1.15,0.52,4.48,1.48,2.42,1.6,0.36,0.39,1,0.43,0.36,0.14,0.09,14.75,1.74,7.51,5.34,2.03,1.93,0.9,0.91,0.46,0.88,1.66,0.01,0.06,0.13,3.79,7.54,0.2,0.09,0.06,0.01,0.51,0,1.55,0.25,0,14.25
"2015_Hoffman,Bruce_AnonymousSoldiers_HIST.txt",HIST,178344,178344,29.64,73.17,0,47.51,5.62,2.04,0.06,0.06,0.02,1.28,0.63,3.58,10.61,7.34,5.45,5.08,1,0.6,2.58,15.14,5.47,0.66,2.32,1.7,0.01,5.03,0.11,0.1,0.49,4.55,1.85,2.64,0.64,1.23,0.42,12.93,1.5,1.65,0.97,1.39,1.13,1.01,4.39,1.15,0.74,0.31,0.12,0.26,0.76,0.31,0.33,0.01,0.13,13.84,1.62,6.98,4.99,3.47,2.3,0.74,0.33,0.43,1.21,0.49,0.04,0.11,0.03,4.08,5.3,0.13,0.09,0.01,0,0.88,0,1.57,0.1,0.01,12.27
"2015_Holcombe,Larry_ThePresidentsandUFOs_HIST.txt",HIST,81048,81048,23.59,78.25,0,51.71,8.57,3.73,0.72,0.34,0.05,1.81,0.8,4.83,10,10,6.8,5.25,3.28,0.61,2.91,15.38,5.84,0.73,2.32,1.34,0,6.76,0.14,0.1,0.43,3.21,1.88,1.3,0.18,0.47,0.2,15.19,2.58,1.62,1.06,2.22,1.12,0.64,4.82,1.52,1.83,1.12,0.27,0.31,0.95,0.29,0.56,0.03,0.08,14.49,1.98,8.02,4.39,3.81,1.9,0.85,0.27,0.38,0.09,0.18,0.02,0.11,0.06,4.94,4.46,0.19,0.07,0.07,0.01,0.71,0,0.75,0.19,0.13,11.7
"2015_Hooper,John_TheItalians_HIST.txt",HIST,93753,93753,23.82,77.98,0,54.17,7.78,2.89,0.27,0.06,0.27,1.02,1.27,4.89,10.28,9.57,7.01,4.06,4.1,0.58,3.17,16.48,6.04,0.81,3.34,1.67,0.01,6.32,0.4,0.12,0.74,3.4,2.05,1.32,0.26,0.49,0.25,13.6,1.81,1.47,0.88,2.69,1.13,0.62,3.64,2.34,1.07,0.43,0.25,0.29,1.1,0.31,0.39,0.16,0.28,14.34,1.46,8.07,4.58,2.34,1.66,1.02,0.37,0.81,0.66,0.23,0.01,0.07,0.1,4.25,5.11,0.24,0.04,0.05,0.01,0.62,0,0.77,0.22,0.04,11.6
"2015_Katusa,Marin_TheColderWar_HIST.txt",HIST,72306,72306,24.86,74.44,0,47.95,6.14,2.14,0.1,0.09,0.16,1.06,0.73,4,9.5,8.54,6.05,3.45,3.36,0.98,2.71,15.6,5.48,0.62,2.79,1.39,0.02,4.42,0.1,0.13,0.37,4.26,2.35,1.89,0.28,0.98,0.3,12.95,1.26,1.79,1.21,1.69,0.9,0.93,4.4,1.5,1.59,0.44,0.1,0.3,0.65,0.27,0.24,0.02,0.13,14.28,1.84,7.99,4.12,3.39,2.62,0.48,0.31,2.49,0.36,0.37,0.03,0.09,0.06,5.44,5.5,0.18,0.11,0.08,0,0.86,0,1.8,0.32,0.21,14.81
"2015_King,M_TheREALRoosevelts_HIST.txt",HIST,16726,16726,25.31,71.67,0,44.46,6.27,3.07,0.18,0.35,0.19,1.94,0.42,3.2,9.1,6.98,5.02,2.13,3.64,0.62,3,14.61,5.17,0.77,1.98,0.78,0.06,7.16,0.66,0.14,0.94,6.1,2.49,3.55,0.35,2.07,0.57,11.71,1.27,1.48,0.62,1.21,1.37,0.69,3.97,1.49,1.4,0.6,0.26,0.48,1.09,0.36,0.36,0.25,0.18,12.99,1.43,5.76,5.55,2.85,2.19,0.78,0.29,1.03,0.34,1.26,0.04,0.12,0.13,4.22,5.4,0.38,0.38,0.22,0.29,2.04,0.63,2.07,0.59,0.33,17.13
"2015_Kruse,Kevin_OneNationUnderGod_HIST.txt",HIST,77501,77501,29.63,76.57,0,47.46,6.57,3.19,0.01,0.09,0.01,2.01,1.07,3.37,11.5,6.32,3.77,4.62,0.79,0.48,2.65,15.78,4.95,0.46,2.46,1.63,0,7.03,0.16,0.14,0.4,4.03,2.88,1.1,0.22,0.47,0.26,11.84,1.53,1.56,0.86,1.17,1.1,0.73,3.53,1.18,1.19,0.48,0.33,0.31,0.7,0.25,0.25,0.05,0.17,14.59,1.77,7.25,5.21,4.56,2.71,0.88,0.48,0.8,3.05,0.12,0.01,0.14,0.06,4.75,7.02,0.18,0.15,0.01,0,0.62,0,1,0.08,0.07,13.95
"2015_Larson,Erik_DeadWake_HIST.txt",HIST,87556,87556,21.92,74.55,0,49.36,7.53,3.89,0.02,0,0.01,3.15,0.7,3.64,10.71,8.48,5.03,6.08,1.11,0.59,2.85,15.15,5.4,0.68,1.95,2.05,0.01,7.27,0.4,0.16,0.72,3.73,1.92,1.77,0.32,0.74,0.38,11.99,1.43,1.07,1,1.47,0.93,0.68,4.31,1.39,1.57,0.83,0.22,0.42,1.43,0.62,0.31,0.06,0.47,16.37,2.59,8.18,5.44,1.67,1.65,0.91,0.58,0.44,0.23,0.51,0.03,0.13,0.08,5.39,7.31,0.26,0.22,0.02,0,0.88,0,1.18,0.03,0.03,15.33
"2015_Manseau,Peter_OneNationUnderGods_HIST.txt",HIST,124632,124632,24.36,79.11,0,53.77,8.81,4.25,0.08,0.15,0.08,2.62,1.32,4.55,10.57,9.2,6.25,5.5,2,0.89,3.26,16.98,5.42,0.99,2.61,1.48,0.01,8.05,0.3,0.08,0.85,3.67,2.18,1.43,0.28,0.58,0.27,13.55,2.33,1.39,1.17,2.2,1.06,0.53,3.68,1.68,1.07,0.48,0.24,0.25,0.95,0.29,0.44,0.05,0.18,13.87,1.83,6.85,5.07,1.76,1.75,0.65,0.35,0.52,2.6,0.32,0.01,0.13,0.13,3.41,5.76,0.25,0.13,0.05,0,0.55,0,0.81,0.09,0.02,11.16
"2015_Martelle,Scott_TheMadmanandtheAssassin_HIST.txt",HIST,61248,61248,22.97,75.51,0,50.05,7.19,4.23,0.07,0.07,0.03,3.13,0.93,2.95,10.55,7.83,4.79,5.6,1.14,0.58,2.84,16.16,6.37,0.47,2.08,1.77,0.01,8.05,0.34,0.31,0.82,3.55,1.8,1.69,0.25,0.86,0.31,12.42,1.21,0.85,0.98,1.63,0.52,0.62,5.51,1.31,1.19,0.53,0.18,0.41,1.71,0.59,0.66,0.11,0.37,16.7,2.47,8.48,5.46,2.06,1.71,0.78,0.88,0.89,0.64,0.55,0.01,0.08,0.04,4.53,6.73,0.11,0.16,0.02,0.01,0.57,0,1.34,0.1,0.1,13.76
"2015_McPherson,JamesM_TheWarThatForgedANation_HIST.txt",HIST,50205,50205,28.02,74.07,0,49.62,7,2.96,0.1,0.09,0.02,1.79,0.96,4.04,9.94,6.63,4.33,4.32,1.29,0.53,2.33,17.13,5.81,0.85,2.47,1.9,0.02,6.12,0.2,0.06,0.35,5.19,2.08,3.07,0.3,2.07,0.45,12.81,1.49,1.29,0.94,1.81,0.91,0.73,4.22,1.74,1,0.56,0.14,0.22,0.59,0.19,0.25,0.09,0.06,14.31,1.68,7.77,4.54,2.65,2.46,0.41,0.22,0.43,0.34,1.49,0.01,0.1,0.07,4.17,4.55,0.24,0.18,0.07,0,0.55,0,0.98,0.17,0.01,11.08
"2015_Meyer,Michael_InManchuria_HIST.txt",HIST,77294,77294,22.93,72.57,0,45.49,7.86,4.75,1.57,0.35,0.14,1.99,0.69,3.11,10.23,7.23,4.15,5.27,1.17,0.34,2.51,13.77,4.8,0.71,1.44,1.77,0.01,7.23,0.67,0.13,0.82,2.85,1.5,1.33,0.14,0.55,0.4,10.41,1.12,1.05,0.79,1.05,0.55,0.68,4.05,1.31,2.62,1.3,0.49,0.69,1.74,0.77,0.43,0.07,0.53,16.44,2.19,8.89,5.26,2.38,1.25,1.47,1.12,0.87,0.27,0.41,0.02,0.05,0.23,6.01,6.64,0.52,0.2,0.14,0.05,1.12,0,1.55,0.13,0.04,16.52
